,MACD,Signal,Histogram
0,0.0,0.0,0.0
1,-0.06519772079769837,-0.013039544159539673,-0.05215817663815869
2,-0.0754660465418624,-0.02552484463600422,-0.04994120190585818
3,-0.01663962316143852,-0.023747800341091082,0.0071081771796525604
4,0.12396956465124731,0.005795672657376596,0.11817389199387071
5,0.17368936063388674,0.03937441025267863,0.1343149503812081
6,0.2270175271657422,0.07690303363529136,0.15011449353045084
7,0.23784480832705412,0.10909138857364392,0.1287534197534102
8,0.23449131284564828,0.1341713734280448,0.10031993941760348
9,0.26628568176658973,0.1605942350957538,0.10569144667083594
10,0.3477908348326082,0.1980335550431247,0.1497572797894835
11,0.42902375151015804,0.24423159433653138,0.18479215717362665
12,0.3374082446164266,0.26286692439251047,0.07454132022391613
13,0.2861150897040261,0.2675165574548136,0.018598532249212485
14,0.21793822941998542,0.257600891847848,-0.039662662427862594
15,0.021441393249574503,0.21036899212819332,-0.18892759887861882
16,-0.2593916424195868,0.11641686521863731,-0.3758085076382241
17,-0.6328147713065846,-0.03342946208640707,-0.5993853092201775
18,-0.915379162641841,-0.2098194021974939,-0.7055597604443471
19,-0.9978968007234243,-0.36743488190268003,-0.6304619188207443
20,-1.069985584967128,-0.5079450225155697,-0.5620405624515583
21,-1.1140165631072136,-0.6291593306338985,-0.48485723247331514
22,-1.1922491919849563,-0.7417773029041101,-0.4504718890808461
23,-1.2539157907696676,-0.8442050004772217,-0.40971079029244595
24,-1.2947210657062556,-0.9343082135230285,-0.36041285218322705
25,-1.327093049594339,-1.0128651807372906,-0.31422786885704834
26,-1.4238848540696836,-1.0950691154037693,-0.3288157386659143
27,-1.4236632210623839,-1.1607879365354923,-0.2628752845268916
28,-1.4036757510873485,-1.2093654994458636,-0.19431025164148497
29,-1.3620482375616803,-1.239902047069027,-0.1221461904926533
30,-1.334254051892799,-1.2587724480337814,-0.07548160385901759
31,-1.2577058545522277,-1.2585591293374707,0.0008532747852429967
32,-1.2532797072962012,-1.2575032449292167,0.004223537633015528
33,-1.3204868032375998,-1.2700999565908933,-0.05038684664670656
34,-1.343335817969546,-1.284747128866624,-0.05858868910292214
35,-1.3738490253182931,-1.3025675081569579,-0.07128151716133524
36,-1.3749194980238144,-1.3170379061303292,-0.057881591893485185
37,-1.356100985208741,-1.3248505219460116,-0.03125046326272929
38,-1.2652762132287307,-1.3129356602025555,0.04765944697382474
39,-0.7724616344611945,-1.2048408550542833,0.43237922059308875
40,-0.20195606266941013,-1.0042638965773087,0.8023078339078986
41,0.27036090739733254,-0.7493389357823805,1.019699843179713
42,0.6265595488182498,-0.4741592388622545,1.1007187876805042
43,0.9958142160418788,-0.18016454788142786,1.1759787639233066
44,1.2162124400370544,0.0991108497022686,1.1171015903347858
45,1.3560034994061425,0.3504893796430434,1.0055141197630992
46,1.4500733778359631,0.5704061792816273,0.8796671985543358
47,1.4761386856902732,0.7515526805633566,0.7245860051269166
48,1.4805358506964126,0.8973493145899678,0.5831865361064448
