,open,high,low,close,volume
2025-07-15 12:00:00,507.09,507.3775,506.22,507.31,966395
2025-07-15 12:30:00,507.3432,507.7399,506.295,506.445,566349
2025-07-15 13:00:00,506.425,507.01,506.41,506.87,946004
2025-07-15 13:30:00,506.86,508.2,506.81,508.14,533993
2025-07-15 14:00:00,508.15,508.18,507.6964,507.95,459943
2025-07-15 14:30:00,507.95,508.3,506.88,506.96,563919
2025-07-15 15:00:00,506.91,507.1,506.25,506.58,617967
2025-07-15 15:30:00,506.6,507.0395,505.63,505.685,1770388
2025-07-16 09:30:00,505.18,505.5,502.32,502.825,1713650
2025-07-16 10:00:00,502.89,503.83,502.48,503.73,970230
2025-07-16 10:30:00,503.8,505.02,503.5,504.29,933492
2025-07-16 11:00:00,504.33,505.15,502.64,504.4475,941511
2025-07-16 11:30:00,504.25,505.5,501.89,504.455,1234543
2025-07-16 12:00:00,504.41,504.75,503.4,503.865,480562
2025-07-16 12:30:00,503.865,505.055,503.25,505.0171,479701
2025-07-16 13:00:00,505.025,505.73,504.96,505.45,428469
2025-07-16 13:30:00,505.43,505.84,505.04,505.34,479406
2025-07-16 14:00:00,505.32,505.83,504.93,505.77,420746
2025-07-16 14:30:00,505.83,506.197,505.7101,506.1936,347901
2025-07-16 15:00:00,506.16,506.34,505.53,505.82,553640
2025-07-16 15:30:00,505.8019,506.72,505.51,505.53,2033133
2025-07-17 09:30:00,505.68,510.27,505.62,509.76,2053613
2025-07-17 10:00:00,509.8,510.95,508.943,510.075,1356313
2025-07-17 10:30:00,510.03,511.48,509.92,511.22,931991
2025-07-17 11:00:00,511.26,512.33,511.18,511.89,1124450
2025-07-17 11:30:00,511.895,513.0,511.81,512.95,937369
2025-07-17 12:00:00,512.95,513.37,512.62,512.845,700626
2025-07-17 12:30:00,512.85,513.3,512.6303,512.785,491373
2025-07-17 13:00:00,512.785,512.99,512.35,512.8175,684103
2025-07-17 13:30:00,512.78,513.0,512.3,512.77,501515
2025-07-17 14:00:00,512.785,512.9175,511.8801,512.1436,711104
2025-07-17 14:30:00,512.13,512.1921,511.54,511.59,586036
2025-07-17 15:00:00,511.59,512.36,511.44,512.09,754245
2025-07-17 15:30:00,512.07,512.6022,511.0,511.88,3228093
2025-07-18 09:30:00,514.48,514.64,510.74,511.4,3438096
2025-07-18 10:00:00,511.49,512.29,510.33,510.535,1908834
2025-07-18 10:30:00,510.53,511.45,510.3,510.5068,1413112
2025-07-18 11:00:00,510.43,510.5199,509.527,510.35,691529
2025-07-18 11:30:00,510.38,510.79,509.51,509.66,736902
2025-07-18 12:00:00,509.66,509.67,508.33,508.765,885691
2025-07-18 12:30:00,508.73,509.89,508.38,509.8312,1375183
2025-07-18 13:00:00,509.83,511.02,509.52,510.905,1467142
2025-07-18 13:30:00,510.93,511.18,510.44,510.73,876983
2025-07-18 14:00:00,510.78,511.55,510.74,511.5415,405286
2025-07-18 14:30:00,511.54,511.8,511.34,511.61,451062
2025-07-18 15:00:00,511.62,511.96,510.0486,510.08,604944
2025-07-18 15:30:00,510.085,510.88,507.43,509.96,2601744
2025-07-21 09:30:00,506.705,512.09,505.55,511.51,2259137
2025-07-21 10:00:00,511.53,512.07,510.7,511.31,895254
2025-07-21 10:30:00,511.335,512.06,510.5601,510.635,665796
2025-07-21 11:00:00,510.66,510.85,509.99,510.435,883074
2025-07-21 11:30:00,510.435,510.815,510.26,510.75,437744
2025-07-21 12:00:00,510.75,510.77,509.8,510.3882,660664
2025-07-21 12:30:00,510.3575,511.3699,510.16,510.97,1337199
2025-07-21 13:00:00,510.99,511.035,510.43,510.9101,396677
2025-07-21 13:30:00,510.935,511.0485,510.31,510.34,391216
2025-07-21 14:00:00,510.3141,510.59,509.97,510.5,393769
2025-07-21 14:30:00,510.495,510.55,510.16,510.505,334863
2025-07-21 15:00:00,510.55,510.8,509.93,510.11,570404
2025-07-21 15:30:00,510.12,510.26,509.5,510.2,1750204
2025-07-22 09:30:00,510.97,511.2,507.66,508.06,1639795
2025-07-22 10:00:00,507.99,509.43,507.43,508.9469,956617
2025-07-22 10:30:00,508.92,509.59,508.58,508.76,1082750
2025-07-22 11:00:00,508.8,509.31,507.9,508.24,492746
2025-07-22 11:30:00,508.22,508.56,506.95,506.98,936653
2025-07-22 12:00:00,507.0,507.725,506.65,506.77,428506
2025-07-22 12:30:00,506.72,507.1097,506.35,506.9683,420677
2025-07-22 13:00:00,506.95,507.72,506.745,507.56,335154
2025-07-22 13:30:00,507.59,507.64,506.235,506.575,664969
2025-07-22 14:00:00,506.545,506.9096,505.46,505.97,475866
2025-07-22 14:30:00,505.97,506.42,505.8,506.26,497758
2025-07-22 15:00:00,506.22,506.41,505.65,505.93,696968
2025-07-22 15:30:00,505.92,508.22,505.27,505.46,1944988
2025-07-23 09:30:00,506.75,506.79,502.2,503.16,2101279
2025-07-23 10:00:00,503.13,503.13,500.7,502.63,1798027
2025-07-23 10:30:00,502.63,502.7137,501.64,502.485,911769
2025-07-23 11:00:00,502.49,502.8593,501.4029,502.395,1064079
2025-07-23 11:30:00,502.392,505.5,502.13,504.51,937647
2025-07-23 12:00:00,504.5,504.6899,502.8,503.31,597389
2025-07-23 12:30:00,503.34,504.0372,503.2427,503.745,487095
2025-07-23 13:00:00,503.76,504.62,503.69,504.1994,415877
2025-07-23 13:30:00,504.17,505.299,504.14,505.18,441277
2025-07-23 14:00:00,505.18,505.75,504.6201,505.36,590221
2025-07-23 14:30:00,505.37,505.505,504.86,505.245,453030
2025-07-23 15:00:00,505.27,505.5844,504.55,505.395,888058
2025-07-23 15:30:00,505.385,506.11,504.4,505.97,1930722
2025-07-24 09:30:00,508.77,510.53,507.3,509.31,2194279
2025-07-24 10:00:00,509.32,509.48,507.675,508.85,890512
2025-07-24 10:30:00,508.87,510.41,508.35,510.1463,733685
2025-07-24 11:00:00,510.15,510.83,509.833,510.55,770492
2025-07-24 11:30:00,510.61,512.41,510.5601,511.87,909510
2025-07-24 12:00:00,511.87,511.98,510.96,511.68,488268
2025-07-24 12:30:00,511.7216,512.69,511.48,512.185,655195
2025-07-24 13:00:00,512.185,513.22,511.92,512.66,579738
2025-07-24 13:30:00,512.66,512.88,511.89,511.965,391111
2025-07-24 14:00:00,511.965,512.92,511.92,512.59,600054
2025-07-24 14:30:00,512.62,512.68,511.61,511.97,737201
2025-07-24 15:00:00,511.98,511.985,511.37,511.66,677749
2025-07-24 15:30:00,511.68,513.67,510.6368,510.85,2591333
2025-07-25 09:30:00,512.465,512.8,510.3592,512.08,1752855
2025-07-25 10:00:00,512.2035,512.85,511.45,512.565,905396
2025-07-25 10:30:00,512.57,513.14,512.17,512.6236,651388
2025-07-25 11:00:00,512.6,514.13,512.1101,514.02,2045997
2025-07-25 11:30:00,514.005,514.15,513.2801,513.5832,712343
2025-07-25 12:00:00,513.61,514.5,513.06,514.405,1390501
2025-07-25 12:30:00,514.42,514.59,513.75,513.93,588251
2025-07-25 13:00:00,513.925,515.43,513.67,515.37,777481
2025-07-25 13:30:00,515.38,517.16,515.19,516.9,1080607
2025-07-25 14:00:00,516.93,517.91,516.2,517.22,1334439
2025-07-25 14:30:00,517.23,518.29,517.21,517.36,943294
2025-07-25 15:00:00,517.37,517.39,516.5,516.51,837829
2025-07-25 15:30:00,516.525,516.81,513.125,513.79,3021145
2025-07-28 09:30:00,514.08,514.77,512.36,514.69,2190125
2025-07-28 10:00:00,514.695,515.0,513.31,514.08,1127823
2025-07-28 10:30:00,514.12,514.24,512.21,512.775,951897
2025-07-28 11:00:00,512.73,512.7499,511.555,512.658,731932
2025-07-28 11:30:00,512.655,512.84,512.0,512.36,466236
2025-07-28 12:00:00,512.365,512.4893,511.72,512.12,501508
2025-07-28 12:30:00,512.14,512.44,511.88,512.16,385044
2025-07-28 13:00:00,512.16,512.41,511.11,511.165,461592
2025-07-28 13:30:00,511.175,511.88,511.175,511.64,420838
2025-07-28 14:00:00,511.6,511.71,510.46,510.52,658051
2025-07-28 14:30:00,510.53,510.78,510.12,510.18,658467
2025-07-28 15:00:00,510.19,510.87,510.165,510.79,644319
2025-07-28 15:30:00,510.84,512.52,510.71,512.51,2011464
2025-07-29 09:30:00,515.53,517.62,514.83,515.35,2223126
2025-07-29 10:00:00,515.395,515.5,513.73,514.31,1103679
2025-07-29 10:30:00,514.345,514.39,512.7,513.07,982978
2025-07-29 11:00:00,513.05,513.6,512.88,513.36,771854
2025-07-29 11:30:00,513.335,514.73,513.2,514.0,801834
2025-07-29 12:00:00,513.99,514.1,512.39,512.8199,649765
2025-07-29 12:30:00,512.785,513.45,512.15,513.372,618881
2025-07-29 13:00:00,513.39,513.89,512.44,512.84,445956
2025-07-29 13:30:00,512.83,512.9,511.68,512.27,513822
2025-07-29 14:00:00,512.26,512.53,511.56,511.59,550258
2025-07-29 14:30:00,511.595,512.34,511.59,512.2,566680
2025-07-29 15:00:00,512.18,512.8,512.04,512.28,661998
2025-07-29 15:30:00,512.3,512.95,511.71,512.95,2392443
