,open,high,low,close,volume
2025-06-30 09:30:00,158.4,158.4624,157.11,157.23,8253980
2025-06-30 09:35:00,157.24,157.26,156.44,156.77,5638332
2025-06-30 09:40:00,156.77,156.89,156.27,156.52,3842939
2025-06-30 09:45:00,156.52,157.05,156.42,156.54,3414282
2025-06-30 09:50:00,156.545,156.64,155.96,156.12,3928413
2025-06-30 09:55:00,156.12,156.685,156.0782,156.63,2895655
2025-06-30 10:00:00,156.62,156.99,156.53,156.9782,2564365
2025-06-30 10:05:00,156.975,157.1,156.78,156.955,2523154
2025-06-30 10:10:00,156.95,157.2385,156.88,157.0246,2509396
2025-06-30 10:15:00,157.025,157.11,156.8,157.0935,1753775
2025-06-30 10:20:00,157.095,157.1599,156.71,156.945,1753493
2025-06-30 10:25:00,156.94,157.1601,156.86,157.1,1717653
2025-06-30 10:30:00,157.11,157.29,156.98,157.11,2979992
2025-06-30 10:35:00,157.105,157.17,156.895,157.1085,1799144
2025-06-30 10:40:00,157.11,157.43,157.1,157.295,2015678
2025-06-30 10:45:00,157.2999,157.47,157.16,157.395,1561875
2025-06-30 10:50:00,157.403,157.49,157.32,157.375,1213706
2025-06-30 10:55:00,157.3788,157.5,157.2814,157.42,1671392
2025-06-30 11:00:00,157.43,157.579,157.34,157.535,1727378
2025-06-30 11:05:00,157.535,157.59,157.405,157.4551,1122637
2025-06-30 11:10:00,157.455,157.4752,156.8826,157.09,1978706
2025-06-30 11:15:00,157.09,157.09,156.755,156.865,1563609
2025-06-30 11:20:00,156.86,157.12,156.805,156.9399,1739128
2025-06-30 11:25:00,156.935,157.13,156.9,157.0499,1222019
2025-06-30 11:30:00,157.05,157.37,156.955,157.345,1345361
2025-06-30 11:35:00,157.3403,157.67,157.3,157.655,1411137
2025-06-30 11:40:00,157.6503,157.98,157.645,157.915,2116271
2025-06-30 11:45:00,157.92,158.12,157.89,158.0397,2386934
2025-06-30 11:50:00,158.04,158.27,157.98,158.045,2055383
2025-06-30 11:55:00,158.045,158.22,157.99,158.0799,1498097
2025-06-30 12:00:00,158.07,158.11,157.935,157.975,1185976
2025-06-30 12:05:00,157.9749,158.02,157.82,157.92,1156243
2025-06-30 12:10:00,157.93,157.94,157.68,157.745,1686970
2025-06-30 12:15:00,157.7488,157.84,157.5642,157.635,1618548
2025-06-30 12:20:00,157.64,157.81,157.635,157.735,850014
2025-06-30 12:25:00,157.74,157.78,157.59,157.709,1098095
2025-06-30 12:30:00,157.7,158.06,157.655,158.0498,1522759
2025-06-30 12:35:00,158.045,158.09,157.81,157.825,1030226
2025-06-30 12:40:00,157.82,157.94,157.72,157.73,895353
2025-06-30 12:45:00,157.73,158.07,157.7,158.02,2244912
2025-06-30 12:50:00,158.02,158.1,157.93,158.0701,1123076
2025-06-30 12:55:00,158.07,158.09,157.95,157.99,876145
2025-06-30 13:00:00,158.0,158.145,157.99,158.055,1274998
2025-06-30 13:05:00,158.055,158.17,157.97,157.9918,1286029
2025-06-30 13:10:00,157.99,158.01,157.85,157.875,923782
2025-06-30 13:15:00,157.88,157.94,157.78,157.855,894888
2025-06-30 13:20:00,157.8577,157.91,157.8136,157.85,560625
2025-06-30 13:25:00,157.85,157.87,157.735,157.8255,819453
2025-06-30 13:30:00,157.825,157.875,157.69,157.7883,657641
2025-06-30 13:35:00,157.7801,157.81,157.65,157.715,657428
2025-06-30 13:40:00,157.7,157.74,157.6,157.63,655918
2025-06-30 13:45:00,157.6371,157.92,157.6371,157.8958,996420
2025-06-30 13:50:00,157.895,158.05,157.895,157.9783,1012152
2025-06-30 13:55:00,157.98,158.11,157.59,157.83,1484087
2025-06-30 14:00:00,157.82,158.025,157.795,157.8646,771195
2025-06-30 14:05:00,157.87,157.98,157.6435,157.6598,950721
2025-06-30 14:10:00,157.655,157.71,157.535,157.635,1178039
2025-06-30 14:15:00,157.63,157.81,157.595,157.735,955609
2025-06-30 14:20:00,157.7399,157.83,157.68,157.74,722425
2025-06-30 14:25:00,157.7449,157.78,157.5635,157.5799,894051
2025-06-30 14:30:00,157.57,157.6,157.16,157.2,1614242
2025-06-30 14:35:00,157.2,157.34,156.97,157.0561,1715215
2025-06-30 14:40:00,157.045,157.17,156.84,157.1235,1614103
2025-06-30 14:45:00,157.13,157.37,157.125,157.2152,1305706
2025-06-30 14:50:00,157.21,157.45,157.16,157.43,939514
2025-06-30 14:55:00,157.422,157.8265,157.422,157.745,1650846
2025-06-30 15:00:00,157.75,157.96,157.72,157.88,1254900
2025-06-30 15:05:00,157.875,157.99,157.815,157.8325,1136698
2025-06-30 15:10:00,157.835,157.85,157.7,157.815,1043855
2025-06-30 15:15:00,157.81,157.87,157.67,157.864,1094787
2025-06-30 15:20:00,157.86,158.05,157.805,157.99,1802198
2025-06-30 15:25:00,157.99,158.1,157.92,157.945,1576981
2025-06-30 15:30:00,157.945,157.99,157.83,157.8667,1385977
2025-06-30 15:35:00,157.86,158.1,157.83,158.04,1490848
2025-06-30 15:40:00,158.04,158.24,158.02,158.1001,2483367
2025-06-30 15:45:00,158.1,158.24,158.01,158.21,1974187
2025-06-30 15:50:00,158.2,158.66,158.1,158.52,5377681
2025-06-30 15:55:00,158.515,158.52,157.86,157.87,6148726
2025-07-01 09:30:00,156.29,157.2,156.141,156.4642,5855663
2025-07-01 09:35:00,156.49,156.626,156.11,156.47,3041944
2025-07-01 09:40:00,156.465,156.6,155.76,156.04,3793718
2025-07-01 09:45:00,156.0302,156.3548,155.93,156.255,2458556
2025-07-01 09:50:00,156.25,156.51,156.0702,156.11,2035163
2025-07-01 09:55:00,156.115,156.21,155.85,156.0508,2237041
2025-07-01 10:00:00,156.04,156.21,155.71,155.9654,2579508
2025-07-01 10:05:00,155.965,156.16,155.915,156.03,1616761
2025-07-01 10:10:00,156.0314,156.11,155.76,156.0004,2125452
2025-07-01 10:15:00,156.0003,156.3,155.58,155.805,2704993
2025-07-01 10:20:00,155.81,155.83,155.01,155.2,4359886
2025-07-01 10:25:00,155.195,155.32,154.3901,154.625,4779092
2025-07-01 10:30:00,154.635,154.84,153.49,153.79,6082977
2025-07-01 10:35:00,153.79,154.08,153.49,153.675,3714059
2025-07-01 10:40:00,153.67,153.86,153.32,153.378,3712299
2025-07-01 10:45:00,153.3812,153.47,153.05,153.245,4189197
2025-07-01 10:50:00,153.2401,153.42,152.89,152.995,4166257
2025-07-01 10:55:00,152.99,153.3387,152.83,153.125,3010414
2025-07-01 11:00:00,153.12,153.45,152.85,153.432,3191340
2025-07-01 11:05:00,153.44,153.47,151.86,152.065,5536365
2025-07-01 11:10:00,152.06,152.28,151.5598,151.7101,4554468
2025-07-01 11:15:00,151.705,152.31,151.49,152.2935,4051797
2025-07-01 11:20:00,152.295,152.7,152.225,152.645,3071694
2025-07-01 11:25:00,152.63,153.1399,152.63,152.885,3808830
2025-07-01 11:30:00,152.88,153.28,152.75,153.16,2910217
2025-07-01 11:35:00,153.16,153.2689,152.75,152.915,2560292
2025-07-01 11:40:00,152.91,152.96,152.225,152.375,2730220
2025-07-01 11:45:00,152.38,152.57,152.22,152.4048,1932436
2025-07-01 11:50:00,152.4,152.9599,152.3597,152.915,1791733
2025-07-01 11:55:00,152.9199,152.9899,152.63,152.8184,1504484
2025-07-01 12:00:00,152.82,152.95,152.43,152.465,1672692
2025-07-01 12:05:00,152.455,152.72,152.35,152.665,1519769
2025-07-01 12:10:00,152.6624,153.0599,152.6,153.0399,1962059
2025-07-01 12:15:00,153.03,153.31,152.9147,153.235,2186115
2025-07-01 12:20:00,153.2376,153.48,153.14,153.3811,3329008
2025-07-01 12:25:00,153.3899,153.49,153.315,153.395,1684772
2025-07-01 12:30:00,153.395,153.76,153.3103,153.74,2010323
2025-07-01 12:35:00,153.745,153.9888,153.64,153.835,1724760
2025-07-01 12:40:00,153.835,154.2448,153.67,153.8547,1470475
2025-07-01 12:45:00,153.85,154.19,152.745,154.0119,1993537
2025-07-01 12:50:00,154.015,154.55,153.94,154.5499,2033196
2025-07-01 12:55:00,154.5418,154.7883,154.35,154.365,2546721
2025-07-01 13:00:00,154.37,154.85,154.3,154.76,2020847
2025-07-01 13:05:00,154.76,154.95,154.7,154.885,1873377
2025-07-01 13:10:00,154.875,154.98,154.74,154.74,1620363
2025-07-01 13:15:00,154.7442,154.975,154.45,154.465,1747795
2025-07-01 13:20:00,154.465,154.64,154.4,154.5201,1212729
2025-07-01 13:25:00,154.525,154.535,154.1,154.275,1722115
2025-07-01 13:30:00,154.272,154.46,154.01,154.425,1460329
2025-07-01 13:35:00,154.425,154.495,154.2,154.38,1206232
2025-07-01 13:40:00,154.4,154.425,154.2,154.245,786856
2025-07-01 13:45:00,154.25,154.52,154.14,154.5001,1379982
2025-07-01 13:50:00,154.5025,154.88,154.43,154.59,1650055
2025-07-01 13:55:00,154.59,154.62,154.435,154.545,1232810
2025-07-01 14:00:00,154.55,154.7,154.5,154.655,1121117
2025-07-01 14:05:00,154.66,154.71,154.53,154.5501,1079919
2025-07-01 14:10:00,154.555,154.57,154.44,154.495,962417
2025-07-01 14:15:00,154.4955,154.72,154.485,154.6199,1217740
2025-07-01 14:20:00,154.61,154.66,154.39,154.515,956094
2025-07-01 14:25:00,154.52,154.58,154.3202,154.3517,901208
2025-07-01 14:30:00,154.35,154.625,154.3102,154.54,1031003
2025-07-01 14:35:00,154.54,154.64,154.385,154.46,1052572
2025-07-01 14:40:00,154.46,154.57,154.37,154.4113,829302
2025-07-01 14:45:00,154.41,154.52,154.17,154.22,948937
2025-07-01 14:50:00,154.22,154.25,154.03,154.065,1192456
2025-07-01 14:55:00,154.0601,154.095,153.47,153.595,2285266
2025-07-01 15:00:00,153.59,153.59,152.985,153.375,3346180
2025-07-01 15:05:00,153.38,153.395,153.07,153.15,1966984
2025-07-01 15:10:00,153.15,153.26,152.9101,153.1569,2062988
2025-07-01 15:15:00,153.155,153.36,153.1,153.335,1622058
2025-07-01 15:20:00,153.3369,153.68,153.28,153.67,1876031
2025-07-01 15:25:00,153.67,153.75,153.53,153.73,1596475
2025-07-01 15:30:00,153.73,153.83,153.505,153.55,1695938
2025-07-01 15:35:00,153.55,153.62,153.24,153.48,2312607
2025-07-01 15:40:00,153.475,153.58,153.345,153.4946,1597688
2025-07-01 15:45:00,153.495,153.84,153.46,153.835,3367200
2025-07-01 15:50:00,153.835,154.5,153.48,153.7299,3701543
2025-07-01 15:55:00,153.725,153.725,153.21,153.29,6189726
2025-07-02 09:30:00,152.98,154.3599,152.97,154.07,6806723
2025-07-02 09:35:00,154.075,155.3,153.98,155.1097,5525025
2025-07-02 09:40:00,155.115,155.115,154.3,154.42,3806479
2025-07-02 09:45:00,154.425,154.92,154.08,154.2002,3453969
2025-07-02 09:50:00,154.2001,154.5,153.11,154.3867,2178495
2025-07-02 09:55:00,154.3848,154.655,154.1,154.33,2207956
2025-07-02 10:00:00,154.33,155.1152,154.29,155.0833,2746579
2025-07-02 10:05:00,155.0817,155.43,154.9,155.32,2712025
2025-07-02 10:10:00,155.325,155.5499,155.23,155.4799,2684409
2025-07-02 10:15:00,155.475,155.58,155.1,155.275,2391990
2025-07-02 10:20:00,155.27,155.7898,155.225,155.77,2463513
2025-07-02 10:25:00,155.78,156.16,155.65,156.085,3213206
2025-07-02 10:30:00,156.08,156.535,156.07,156.515,3314492
2025-07-02 10:35:00,156.52,156.58,156.18,156.2385,3193403
2025-07-02 10:40:00,156.2382,156.38,155.9,155.9868,2534117
2025-07-02 10:45:00,155.985,156.82,155.985,156.7301,2576797
2025-07-02 10:50:00,156.73,157.435,156.6717,157.345,4207231
2025-07-02 10:55:00,157.34,157.3481,157.01,157.1052,2784440
2025-07-02 11:00:00,157.11,157.26,156.97,157.25,2139562
2025-07-02 11:05:00,157.2579,157.6,157.25,157.3,2759637
2025-07-02 11:10:00,157.2985,157.37,156.75,156.78,2227643
2025-07-02 11:15:00,156.79,156.9699,156.62,156.8418,2646009
2025-07-02 11:20:00,156.85,156.8799,156.355,156.4282,1913939
2025-07-02 11:25:00,156.4219,156.48,156.305,156.365,1499826
2025-07-02 11:30:00,156.365,156.385,156.21,156.25,1371735
2025-07-02 11:35:00,156.26,156.395,156.13,156.275,1568321
2025-07-02 11:40:00,156.2707,156.3883,156.0602,156.2152,1324368
2025-07-02 11:45:00,156.215,156.58,156.15,156.5001,1631867
2025-07-02 11:50:00,156.5065,156.65,156.4,156.468,1327024
2025-07-02 11:55:00,156.46,156.74,156.445,156.655,1298840
2025-07-02 12:00:00,156.66,156.81,156.53,156.74,1487221
2025-07-02 12:05:00,156.745,157.0,156.66,156.925,1455700
2025-07-02 12:10:00,156.925,157.05,156.81,156.8552,1965825
2025-07-02 12:15:00,156.8512,157.1,156.84,157.035,1562645
2025-07-02 12:20:00,157.0314,157.24,156.945,157.2301,1328632
2025-07-02 12:25:00,157.23,157.375,156.96,157.0935,2198649
2025-07-02 12:30:00,157.13,157.25,156.84,157.2149,1595010
2025-07-02 12:35:00,157.22,157.57,157.19,157.39,1908030
2025-07-02 12:40:00,157.39,157.42,157.155,157.165,1208750
2025-07-02 12:45:00,157.17,157.185,156.885,157.08,1278264
2025-07-02 12:50:00,157.0885,157.34,156.95,157.265,1375559
2025-07-02 12:55:00,157.26,157.3599,157.24,157.2467,846484
2025-07-02 13:00:00,157.24,157.4,157.17,157.32,1051663
2025-07-02 13:05:00,157.315,157.47,157.23,157.33,1013051
2025-07-02 13:10:00,157.33,157.47,157.28,157.3,991239
2025-07-02 13:15:00,157.29,157.365,157.1249,157.23,1000814
2025-07-02 13:20:00,157.23,157.34,157.1116,157.3313,878938
2025-07-02 13:25:00,157.335,157.4,157.1618,157.2054,758757
2025-07-02 13:30:00,157.205,157.3,157.05,157.1124,782047
2025-07-02 13:35:00,157.115,157.1681,157.01,157.085,848442
2025-07-02 13:40:00,157.08,157.0989,156.9,157.0,1051381
2025-07-02 13:45:00,157.01,157.205,156.95,157.195,934053
2025-07-02 13:50:00,157.1997,157.305,157.125,157.19,980385
2025-07-02 13:55:00,157.188,157.26,157.095,157.1699,750987
2025-07-02 14:00:00,157.17,157.18,156.7701,156.93,1204800
2025-07-02 14:05:00,156.94,157.07,156.9,157.0681,932442
2025-07-02 14:10:00,157.06,157.06,156.81,156.9,889064
2025-07-02 14:15:00,156.9,157.0146,156.705,156.995,1161080
2025-07-02 14:20:00,156.99,157.0,156.87,156.9449,585526
