,open,high,low,close,volume
2025-06-30 09:30:00,158.4,158.4624,155.96,156.63,27973601
2025-06-30 10:00:00,156.62,157.2385,156.53,157.1,12821836
2025-06-30 10:30:00,157.11,157.5,156.895,157.42,11241787
2025-06-30 11:00:00,157.43,157.59,156.755,157.0499,9353477
2025-06-30 11:30:00,157.05,158.27,156.955,158.0799,10813183
2025-06-30 12:00:00,158.07,158.11,157.5642,157.709,7595846
2025-06-30 12:30:00,157.7,158.1,157.655,157.99,7692471
2025-06-30 13:00:00,158.0,158.17,157.735,157.8255,5759775
2025-06-30 13:30:00,157.825,158.11,157.59,157.83,5463646
2025-06-30 14:00:00,157.82,158.025,157.535,157.5799,5472040
2025-06-30 14:30:00,157.57,157.8265,156.84,157.745,8839626
2025-06-30 15:00:00,157.75,158.1,157.67,157.945,7909419
2025-06-30 15:30:00,157.945,158.66,157.83,157.87,18860786
2025-07-01 09:30:00,156.29,157.2,155.76,156.0508,19422085
2025-07-01 10:00:00,156.04,156.3,154.3901,154.625,18165692
2025-07-01 10:30:00,154.635,154.84,152.83,153.125,24875203
2025-07-01 11:00:00,153.12,153.47,151.49,152.885,24214494
2025-07-01 11:30:00,152.88,153.28,152.22,152.8184,13429382
2025-07-01 12:00:00,152.82,153.49,152.35,153.395,12354415
2025-07-01 12:30:00,153.395,154.7883,152.745,154.365,11779012
2025-07-01 13:00:00,154.37,154.98,154.1,154.275,10197226
2025-07-01 13:30:00,154.272,154.88,154.01,154.545,7716264
2025-07-01 14:00:00,154.55,154.72,154.3202,154.3517,6238495
2025-07-01 14:30:00,154.35,154.64,153.47,153.595,7339536
2025-07-01 15:00:00,153.59,153.75,152.9101,153.73,12470716
2025-07-01 15:30:00,153.73,154.5,153.21,153.29,18864702
2025-07-02 09:30:00,152.98,155.3,152.97,154.33,23978647
2025-07-02 10:00:00,154.33,156.16,154.29,156.085,16211722
2025-07-02 10:30:00,156.08,157.435,155.9,157.1052,18610480
2025-07-02 11:00:00,157.11,157.6,156.305,156.365,13186616
2025-07-02 11:30:00,156.365,156.74,156.0602,156.655,8522155
2025-07-02 12:00:00,156.66,157.375,156.53,157.0935,9998672
2025-07-02 12:30:00,157.13,157.57,156.84,157.2467,8212097
2025-07-02 13:00:00,157.24,157.47,157.1116,157.2054,5694462
2025-07-02 13:30:00,157.205,157.305,156.9,157.1699,5347295
2025-07-02 14:00:00,157.17,157.18,156.705,156.955,5685553
2025-07-02 14:30:00,156.95,157.0767,156.66,156.69,6076976
2025-07-02 15:00:00,156.69,157.3944,156.51,156.8875,8752729
2025-07-02 15:30:00,156.885,157.52,156.8,157.24,15486684
2025-07-03 09:30:00,158.37,158.99,157.77,158.8045,25402302
2025-07-03 10:00:00,158.78,160.98,158.76,160.63,32793960
2025-07-03 10:30:00,160.63,160.82,159.36,159.725,18585495
2025-07-03 11:00:00,159.7299,159.97,159.18,159.805,12913276
2025-07-03 11:30:00,159.8,159.97,159.31,159.3913,9100711
2025-07-03 12:00:00,159.4,159.7,159.36,159.3797,9278987
2025-07-03 12:30:00,159.38,159.405,158.5762,159.2711,15967802
2025-07-03 13:00:00,159.26,159.37,159.14,159.21,23180695
2025-07-03 13:30:00,159.21,164.9279,153.5191,159.07,384373
2025-07-03 14:00:00,159.06,159.22,153.5191,159.13,153457
2025-07-03 14:30:00,159.13,159.2,159.06,159.13,130731
2025-07-03 15:00:00,159.12,159.34,159.05,159.2,156337
2025-07-03 15:30:00,159.25,159.37,159.2,159.32,184596
2025-07-07 09:30:00,158.2,159.31,158.0101,158.5,22571447
2025-07-07 10:00:00,158.485,158.84,158.1,158.31,11755697
2025-07-07 10:30:00,158.32,158.62,157.342,157.71,9944433
2025-07-07 11:00:00,157.7,158.34,157.515,158.28,9793906
2025-07-07 11:30:00,158.27,158.3199,157.78,158.235,10589030
2025-07-07 12:00:00,158.23,158.7,157.69,158.21,9516690
2025-07-07 12:30:00,158.2,158.59,158.03,158.185,6251462
2025-07-07 13:00:00,158.18,158.5899,158.14,158.3188,5417001
2025-07-07 13:30:00,158.3145,158.78,158.185,158.2852,5270919
2025-07-07 14:00:00,158.285,158.48,157.73,157.825,6695545
2025-07-07 14:30:00,157.82,158.63,157.75,158.4303,5702898
2025-07-07 15:00:00,158.435,158.545,158.225,158.3001,5745792
2025-07-07 15:30:00,158.31,158.67,158.08,158.25,11044194
2025-07-08 09:30:00,159.33,159.74,158.39,158.83,18675574
2025-07-08 10:00:00,158.82,159.54,158.58,159.07,15105069
2025-07-08 10:30:00,159.0665,159.245,158.67,159.14,9950782
2025-07-08 11:00:00,159.13,159.29,158.83,159.09,8076346
2025-07-08 11:30:00,159.085,159.19,158.93,159.135,4827957
2025-07-08 12:00:00,159.135,159.87,159.09,159.73,7575001
2025-07-08 12:30:00,159.74,159.79,159.2799,159.54,7057968
2025-07-08 13:00:00,159.545,159.635,159.3,159.585,5435831
2025-07-08 13:30:00,159.58,160.05,159.5,159.945,7229086
2025-07-08 14:00:00,159.94,160.22,159.25,159.54,7926275
2025-07-08 14:30:00,159.55,159.94,159.46,159.675,5736610
2025-07-08 15:00:00,159.675,159.91,159.365,159.895,5375644
2025-07-08 15:30:00,159.895,160.08,159.7,160.0001,13356676
2025-07-09 09:30:00,161.22,164.42,161.16,164.14,40694968
2025-07-09 10:00:00,164.14,164.32,162.92,163.0687,19483198
2025-07-09 10:30:00,163.065,163.2,161.1757,163.12,14763631
2025-07-09 11:00:00,163.11,163.45,162.82,163.35,11225054
2025-07-09 11:30:00,163.3451,163.38,163.02,163.23,7735444
2025-07-09 12:00:00,163.23,163.38,162.9,163.27,8654039
2025-07-09 12:30:00,163.2703,163.36,162.98,163.105,6148414
2025-07-09 13:00:00,163.105,163.37,162.53,162.565,9134310
2025-07-09 13:30:00,162.56,163.03,162.49,162.71,6273930
2025-07-09 14:00:00,162.7,163.0384,162.51,162.815,5302251
2025-07-09 14:30:00,162.815,163.03,162.55,162.88,5738941
2025-07-09 15:00:00,162.88,163.21,162.7,162.85,7235628
2025-07-09 15:30:00,162.85,163.2,162.5701,162.83,16432375
2025-07-10 09:30:00,164.32,164.4,162.31,162.905,27870829
2025-07-10 10:00:00,162.905,163.0,161.89,162.4,17338200
2025-07-10 10:30:00,162.405,162.8,162.1,162.4651,10292100
2025-07-10 11:00:00,162.46,162.74,161.61,162.5967,12696612
2025-07-10 11:30:00,162.595,163.25,162.585,163.025,8865774
2025-07-10 12:00:00,163.025,163.32,162.57,163.2747,7222564
2025-07-10 12:30:00,163.2799,163.53,163.0,163.23,7360655
2025-07-10 13:00:00,163.22,163.66,163.2,163.4477,5207275
2025-07-10 13:30:00,163.445,164.19,163.39,164.0333,10727180
2025-07-10 14:00:00,164.035,164.5,162.37,163.73,9463652
2025-07-10 14:30:00,163.725,164.03,163.65,163.755,5833564
2025-07-10 15:00:00,163.765,164.32,163.73,164.06,8178811
2025-07-10 15:30:00,164.06,164.4,163.8,164.105,14868972
2025-07-11 09:30:00,163.715,166.6,163.47,166.165,32254103
2025-07-11 10:00:00,166.15,167.595,165.715,167.3599,22426551
2025-07-11 10:30:00,167.375,167.89,166.845,167.005,21273183
2025-07-11 11:00:00,167.01,167.1,166.11,166.495,16504933
2025-07-11 11:30:00,166.49,167.12,166.23,166.31,10347749
2025-07-11 12:00:00,166.32,166.555,165.93,166.4787,9702384
2025-07-11 12:30:00,166.4748,166.69,165.99,166.26,7035724
2025-07-11 13:00:00,166.27,166.54,166.01,166.1823,6113210
2025-07-11 13:30:00,166.19,166.25,165.64,166.11,7846424
2025-07-11 14:00:00,166.11,166.17,165.37,165.6815,7749290
2025-07-11 14:30:00,165.685,166.0899,165.35,165.3999,7976915
2025-07-11 15:00:00,165.39,165.44,164.83,165.095,9935804
2025-07-11 15:30:00,165.095,165.27,164.87,164.8815,14269282
2025-07-14 09:30:00,165.37,165.49,162.02,163.14,30791755
2025-07-14 10:00:00,163.14,164.25,163.1001,163.72,14198961
2025-07-14 10:30:00,163.725,164.31,163.34,164.2847,9786717
2025-07-14 11:00:00,164.285,165.285,164.225,164.75,14164599
2025-07-14 11:30:00,164.7576,165.25,164.59,165.1481,6785140
2025-07-14 12:00:00,165.14,165.18,164.845,164.97,5070554
2025-07-14 12:30:00,164.97,165.15,164.57,165.02,5494607
2025-07-14 13:00:00,165.03,165.36,164.97,165.0801,4386591
2025-07-14 13:30:00,165.085,165.22,164.7898,164.8206,4147027
2025-07-14 14:00:00,164.825,165.07,164.69,164.815,4052142
2025-07-14 14:30:00,164.81,165.04,164.49,164.91,4611089
2025-07-14 15:00:00,164.905,164.935,164.32,164.4,6558921
2025-07-14 15:30:00,164.405,164.53,164.0,164.07,11699174
2025-07-15 09:30:00,171.19,172.26,169.195,169.61,54496753
2025-07-15 10:00:00,169.613,171.69,169.47,171.5784,24967576
2025-07-15 10:30:00,171.58,172.4,170.9426,171.005,22477626
2025-07-15 11:00:00,171.01,171.5906,170.6847,171.385,12575709
2025-07-15 11:30:00,171.39,171.45,171.03,171.255,7241016
2025-07-15 12:00:00,171.255,171.605,171.19,171.38,6880271
2025-07-15 12:30:00,171.37,171.55,170.37,170.65,8481391
2025-07-15 13:00:00,170.65,171.0,170.36,170.525,6861145
2025-07-15 13:30:00,170.53,170.95,170.25,170.93,8022875
2025-07-15 14:00:00,170.925,171.11,170.755,170.9118,6977625
2025-07-15 14:30:00,170.915,170.96,170.24,170.29,7022163
2025-07-15 15:00:00,170.27,170.76,169.94,170.1999,9756873
2025-07-15 15:30:00,170.195,171.0,170.14,170.55,17171614
2025-07-16 09:30:00,171.06,171.75,169.92,170.2012,25431655
2025-07-16 10:00:00,170.21,170.64,169.61,169.965,14886316
2025-07-16 10:30:00,169.965,170.3,169.28,169.8054,12752700
2025-07-16 11:00:00,169.81,170.655,169.79,170.3786,13112481
2025-07-16 11:30:00,170.39,171.0,168.9,170.29,16184441
2025-07-16 12:00:00,170.28,170.6848,170.09,170.395,7361295
2025-07-16 12:30:00,170.4,171.2,170.3301,171.1049,6988740
2025-07-16 13:00:00,171.1,171.42,170.88,170.9023,6713592
2025-07-16 13:30:00,170.91,171.0,170.6241,170.795,4755556
2025-07-16 14:00:00,170.795,171.0957,170.64,171.005,4904385
2025-07-16 14:30:00,171.005,171.15,170.89,171.0482,5258895
2025-07-16 15:00:00,171.04,171.0452,170.675,170.785,5917660
2025-07-16 15:30:00,170.78,171.45,170.76,171.34,12791381
2025-07-17 09:30:00,172.02,173.44,170.83,173.175,29861187
2025-07-17 10:00:00,173.175,173.6402,172.1199,172.93,16941757
2025-07-17 10:30:00,172.93,173.16,172.64,172.805,8468315
2025-07-17 11:00:00,172.815,173.345,172.77,173.115,8496419
2025-07-17 11:30:00,173.11,173.55,172.935,173.375,8366319
2025-07-17 12:00:00,173.375,174.16,173.27,173.8601,12373732
2025-07-17 12:30:00,173.865,173.87,173.36,173.61,7605202
2025-07-17 13:00:00,173.61,173.98,173.51,173.72,7026552
2025-07-17 13:30:00,173.715,173.9185,173.08,173.312,7554777
2025-07-17 14:00:00,173.32,173.42,173.0901,173.299,5905850
2025-07-17 14:30:00,173.29,173.6885,173.26,173.465,6105198
2025-07-17 15:00:00,173.47,173.63,173.175,173.285,6098526
2025-07-17 15:30:00,173.285,173.51,173.0,173.1114,14934585
2025-07-18 09:30:00,173.64,174.25,173.24,173.36,26088732
2025-07-18 10:00:00,173.43,173.8599,171.935,172.09,18353477
2025-07-18 10:30:00,172.09,173.7178,171.8,171.8399,12016194
2025-07-18 11:00:00,171.84,172.24,171.26,172.1601,13223811
2025-07-18 11:30:00,172.165,172.58,172.07,172.5,6791024
2025-07-18 12:00:00,172.495,172.56,171.98,172.1547,5951264
2025-07-18 12:30:00,172.16,172.41,171.8,172.195,6545709
2025-07-18 13:00:00,172.195,172.75,172.0,172.65,5309623
2025-07-18 13:30:00,172.6452,172.735,172.27,172.3901,4661430
2025-07-18 14:00:00,172.4,172.52,172.115,172.415,4650234
2025-07-18 14:30:00,172.4152,172.42,171.98,171.99,4333900
2025-07-18 15:00:00,171.9897,172.27,171.89,172.07,4999556
2025-07-18 15:30:00,172.08,173.0,171.5,172.38,14901687
2025-07-21 09:30:00,172.75,173.38,171.68,172.4318,20154532
2025-07-21 10:00:00,172.43,173.0899,172.09,173.0801,10885579
2025-07-21 10:30:00,173.08,173.165,172.45,172.905,8579415
2025-07-21 11:00:00,172.9,173.03,172.665,172.6982,5926805
2025-07-21 11:30:00,172.6901,172.82,172.23,172.3552,6170553
2025-07-21 12:00:00,172.355,172.49,171.45,172.0294,10020175
2025-07-21 12:30:00,172.03,172.45,171.99,172.345,5311129
2025-07-21 13:00:00,172.35,172.62,172.2,172.5548,4797766
2025-07-21 13:30:00,172.5582,172.76,172.51,172.64,3328849
2025-07-21 14:00:00,172.6499,172.81,172.47,172.7048,3614759
2025-07-21 14:30:00,172.7,172.73,172.1847,172.2914,4022704
2025-07-21 15:00:00,172.3,172.355,171.86,171.96,6178908
2025-07-21 15:30:00,171.96,172.54,171.0,171.46,11757922
2025-07-22 09:30:00,171.34,171.39,164.58,165.625,45042342
2025-07-22 10:00:00,165.63,167.17,165.37,166.0848,25087636
2025-07-22 10:30:00,166.08,167.855,166.08,167.76,15377074
2025-07-22 11:00:00,167.76,168.2,167.63,167.86,11659116
2025-07-22 11:30:00,167.86,168.64,167.79,168.155,9778483
2025-07-22 12:00:00,168.16,168.43,167.49,167.5509,10419593
2025-07-22 12:30:00,167.55,167.97,167.35,167.755,8342458
2025-07-22 13:00:00,167.755,171.3,167.735,168.27,6099564
2025-07-22 13:30:00,168.26,171.3,167.99,168.12,4386141
2025-07-22 14:00:00,168.12,170.79,167.3601,167.9003,6275800
2025-07-22 14:30:00,167.9,168.16,167.7601,168.0952,4626846
2025-07-22 15:00:00,168.095,168.14,167.73,167.885,5427050
2025-07-22 15:30:00,167.88,170.58,165.92,167.01,14224076
2025-07-23 09:30:00,169.53,170.4,168.23,168.345,26961850
2025-07-23 10:00:00,168.34,169.5899,167.97,169.13,14175218
2025-07-23 10:30:00,169.13,169.56,168.47,169.3671,9187634
2025-07-23 11:00:00,169.3525,169.8,169.165,169.5233,8178105
2025-07-23 11:30:00,169.525,169.88,168.96,169.5548,7769118
2025-07-23 12:00:00,169.55,169.56,168.53,168.63,6979015
2025-07-23 12:30:00,168.62,169.57,168.56,169.12,5075826
2025-07-23 13:00:00,169.1252,169.28,168.83,169.035,4699298
2025-07-23 13:30:00,169.0399,169.81,168.98,169.75,6449381
2025-07-23 14:00:00,169.75,171.26,169.7414,170.6575,13841325
2025-07-23 14:30:00,170.6513,171.0,170.46,170.815,9407775
2025-07-23 15:00:00,170.82,171.06,170.5,170.705,5700592
2025-07-23 15:30:00,170.7,170.86,170.1707,170.83,12531291
2025-07-24 09:30:00,172.44,173.45,171.71,172.34,21410583
2025-07-24 10:00:00,172.33,172.5,171.3,172.09,13497494
2025-07-24 10:30:00,172.09,172.98,171.99,172.88,8845380
2025-07-24 11:00:00,172.89,173.2,172.5,172.6785,9381515
2025-07-24 11:30:00,172.69,173.05,172.4,172.7452,6825493
2025-07-24 12:00:00,172.74,173.09,172.41,172.94,5613216
2025-07-24 12:30:00,172.94,173.33,172.6,173.178,5915587
2025-07-24 13:00:00,173.1799,173.68,173.04,173.4324,7554509
2025-07-24 13:30:00,173.43,173.59,173.22,173.255,7269129
2025-07-24 14:00:00,173.25,173.83,173.22,173.455,5493135
2025-07-24 14:30:00,173.455,173.7199,173.26,173.615,4944651
2025-07-24 15:00:00,173.61,173.76,173.43,173.6501,4539857
2025-07-24 15:30:00,173.66,173.82,173.315,173.78,11285101
2025-07-25 09:30:00,173.61,174.55,172.96,174.285,19882172
