,DIFF,DEA,BAR
0,0.0,0.0,0.0
1,-0.01246039886041217,-0.002492079772082434,-0.009968319088329736
2,-0.02228025097198838,-0.006449714012063623,-0.015830536959924757
3,-0.05798320916800037,-0.016756413043250973,-0.0412267961247494
4,-0.16170851021425392,-0.045746832477451566,-0.11596167773680235
5,-0.17031028727083708,-0.07065952343612866,-0.09965076383470842
6,-0.1408545822607863,-0.08469853520106019,-0.0561560470597261
7,-0.1314239919280169,-0.09404362654645153,-0.037380365381565375
8,-0.13355416768521877,-0.10194573477420499,-0.031608432911013784
9,-0.12415240603988309,-0.10638706902734062,-0.017765337012542473
10,-0.11585014371331681,-0.10827968396453586,-0.0075704597487809555
11,-0.10754666019573733,-0.10813307921077615,0.0005864190150388221
12,-0.11095963852021384,-0.1086983910726637,-0.0022612474475501437
13,-0.07176513847791455,-0.10131174055371388,0.02954660207579933
14,-0.06014249441652453,-0.093077891326276,0.032935396909751474
15,-0.0638883716400187,-0.08723998738902454,0.023351615749005836
16,-0.06449966152578668,-0.08269192221637697,0.018192260690590295
17,-0.08573415176080346,-0.08330036812526227,-0.002433783635541184
18,-0.09980636887642902,-0.08660156827549563,-0.013204800600933389
19,-0.08501273420773714,-0.08628380146194395,0.001271067254206809
20,-0.0804147271686304,-0.08510998660328124,0.004695259434650836
21,-0.0743084284665656,-0.08294967497593811,0.008641246509372508
22,-0.07623986477157985,-0.08160771293506647,0.0053678481634866215
23,-0.05976517965706307,-0.07723920627946579,0.017474026622402716
24,-0.058118458502860904,-0.0734150567241448,0.015296598221283902
25,-0.05536825294326775,-0.0698056959679694,0.014437443024701652
26,-0.06174039100406503,-0.06819263497518853,0.0064522439711234975
27,-0.08791867135364839,-0.0721378422508805,-0.015780829102767888
28,-0.07558178363490242,-0.07282663052768489,-0.0027551531072175367
29,-0.07859212193348242,-0.0739797288088444,-0.0046123931246380145
30,-0.08005501237329327,-0.07519478552173418,-0.004860226851559082
31,-0.07988998337459918,-0.07613382509230718,-0.0037561582822920048
32,-0.06252889246823656,-0.07341283856749306,0.010883946099256497
33,-0.0484137483966407,-0.0684130205333226,0.0199992721366819
34,-0.033420815025493766,-0.061414579431756836,0.02799376440626307
35,-0.013132667056339642,-0.0517581969566734,0.03862552990033376
36,-0.01380796232773207,-0.04416815003088514,0.030360187703153067
37,-0.008005325149170517,-0.03693558505454222,0.0289302599053717
38,-0.003966161261132584,-0.03034170029586029,0.026375539034727707
39,0.011775817981757086,-0.021918196640336816,0.0336940146220939
40,0.019994453365981713,-0.013535666639073109,0.03353012000505482
41,0.0301863249249692,-0.004791268326264647,0.03497759325123385
42,0.03942284737233592,0.004051554813455468,0.035371292558880454
43,0.035863737069007584,0.010413991264565891,0.025449745804441693
44,0.03146997558270925,0.014625188128194563,0.01684478745451469
45,0.027668937659441895,0.017233938034444028,0.010434999624997866
46,0.016813207803224373,0.0171497919882001,-0.0003365841849757266
47,0.0001551492799336529,0.013750863446546812,-0.013595714166613159
48,-0.006531992289936284,0.009694292299250194,-0.016226284589186478
49,-0.006120698735955443,0.006531294092209068,-0.01265199282816451
50,0.0062131716979081375,0.006467669613348883,-0.00025449791544074514
51,0.007844401562650205,0.0067430160032091475,0.0011013855594410576
52,0.007437594173893558,0.00688193163734603,0.0005556625365475279
53,0.014006191300381943,0.008306783569953213,0.00569940773042873
54,0.010433369205173904,0.008732100696997352,0.0017012685081765518
55,0.00831297161828104,0.00864827488125409,-0.0003353032629730499
56,-0.0153404791591214,0.0038505240731789916,-0.019191003232300392
57,-0.04230497217093898,-0.005380575175644603,-0.03692439699529438
58,-0.05162923339477743,-0.01463030681947117,-0.03699892657530626
59,-0.08215018753431025,-0.028134282962438986,-0.05401590457187126
60,-0.1489133261047897,-0.05229009159090913,-0.09662323451388055
61,-0.19474526286394678,-0.08078112584551667,-0.11396413701843011
62,-0.2109241846796266,-0.10680973761233867,-0.10411444706728792
63,-0.23980710992348975,-0.1334092120745689,-0.10639789784892084
64,-0.24785718400431733,-0.15629880646051858,-0.09155837754379875
65,-0.2533259635946479,-0.17570423788734446,-0.07762172570730341
66,-0.2539339708110617,-0.19135018447208793,-0.0625837863389738
67,-0.23957461497423083,-0.20099507057251653,-0.038579544401714294
68,-0.23037255994566408,-0.20687056844714605,-0.023501991498518032
69,-0.2136373594538128,-0.2082239266484794,-0.005413432805333379
70,-0.19861761708037307,-0.20630266473485814,0.007685047654485078
71,-0.18936491160741298,-0.2029151141093691,0.013550202501956127
72,-0.1743815678709666,-0.1972084048616886,0.02282683699072202
73,-0.15030878781679746,-0.1878284814527104,0.037519693635912926
74,-0.13053314774226976,-0.17636941471062229,0.045836266968352524
75,-0.1000145334646021,-0.16109843846141828,0.06108390499681618
76,-0.08231915722465999,-0.14534258221406662,0.06302342498940663
77,-0.06733367262386025,-0.12974080029602536,0.06240712767216511
78,-0.04049053029987704,-0.1118907462967957,0.07140021599691866
79,-0.03173774893153336,-0.09586014682374323,0.06412239789220987
80,-0.02213328775765433,-0.08111477501052546,0.058981487252871126
81,-0.01355847301736901,-0.06760351461189416,0.05404504159452515
82,-0.004292638414383987,-0.05494133937239213,0.05064870095800814
83,0.014957717908913537,-0.040961527916131,0.05591924582504454
84,0.024293379211684396,-0.02791054649056792,0.05220392570225232
85,0.03371598132396514,-0.015585240927661309,0.04930122225162645
86,0.03514604302078794,-0.00543898413797146,0.040585027158759404
87,0.032683031039425714,0.0021854188975079757,0.03049761214191774
88,0.027189981412561792,0.0071863314005187395,0.020003650012043052
89,0.022576452714460515,0.010264355663307096,0.01231209705115342
90,0.024280651566769507,0.013067614843999579,0.011213036722769928
91,0.02414256631924161,0.015282605139047986,0.008859961180193623
92,0.021772926124512537,0.0165806693361409,0.005192256788371638
93,0.022851151885063814,0.017834765845925485,0.005016386039138329
94,0.02343550367028513,0.018954913410797414,0.004480590259487716
95,0.0029254031752969922,0.01574901136369733,-0.012823608188400337
96,-0.018354309784328393,0.008928347134092185,-0.027282656918420578
