,open,high,low,close,volume
2025-06-30 11:17:00,200.03,200.04,199.86,199.985,102618
2025-06-30 11:18:00,199.99,200.02,199.92,200.01,52072
2025-06-30 11:19:00,200.015,200.1285,200.01,200.0776,46161
2025-06-30 11:20:00,200.08,200.1952,200.07,200.195,81574
2025-06-30 11:21:00,200.1997,200.2853,200.19,200.225,70729
2025-06-30 11:22:00,200.22,200.2787,200.215,200.2611,64224
2025-06-30 11:23:00,200.27,200.28,200.06,200.06,92551
2025-06-30 11:24:00,200.08,200.16,199.95,200.09,121848
2025-06-30 11:25:00,200.09,200.095,200.01,200.08,56913
2025-06-30 11:26:00,200.073,200.12,200.03,200.1,55671
2025-06-30 11:27:00,200.095,200.15,200.05,200.06,76520
2025-06-30 11:28:00,200.06,200.1008,199.9505,199.9587,93069
2025-06-30 11:29:00,199.96,200.035,199.87,199.97,82494
2025-06-30 11:30:00,199.98,200.0,199.93,199.965,52259
2025-06-30 11:31:00,199.9684,200.005,199.86,199.98,57724
2025-06-30 11:32:00,199.9998,199.9998,199.8,199.85,86153
2025-06-30 11:33:00,199.855,200.12,199.8,200.1152,138293
2025-06-30 11:34:00,200.12,200.16,200.03,200.13,104949
2025-06-30 11:35:00,200.12,200.13,200.01,200.078,98774
2025-06-30 11:36:00,200.08,200.09,199.965,199.965,187691
2025-06-30 11:37:00,199.9699,200.1,199.91,199.91,233281
2025-06-30 11:38:00,199.908,199.94,199.83,199.9,377108
2025-06-30 11:39:00,199.895,199.9154,199.81,199.915,102155
2025-06-30 11:40:00,199.91,199.98,199.8594,199.92,78513
2025-06-30 11:41:00,199.9,199.97,199.89,199.9051,41872
2025-06-30 11:42:00,199.91,200.0399,199.91,200.015,50750
2025-06-30 11:43:00,200.025,200.1,200.0137,200.04,48222
2025-06-30 11:44:00,200.04,200.09,199.99,200.06,49821
2025-06-30 11:45:00,200.07,200.21,200.07,200.19,84957
2025-06-30 11:46:00,200.187,200.23,200.1,200.21,79924
2025-06-30 11:47:00,200.2,200.2,200.08,200.11,42002
2025-06-30 11:48:00,200.115,200.135,200.0792,200.1,39538
2025-06-30 11:49:00,200.1,200.13,199.98,200.015,64513
2025-06-30 11:50:00,200.02,200.11,200.02,200.1,49287
2025-06-30 11:51:00,200.0988,200.13,200.02,200.04,45363
2025-06-30 11:52:00,200.02,200.0799,200.01,200.07,37862
2025-06-30 11:53:00,200.061,200.16,200.025,200.155,78453
2025-06-30 11:54:00,200.155,200.2,200.13,200.1877,61586
2025-06-30 11:55:00,200.18,200.22,199.98,199.99,58955
2025-06-30 11:56:00,200.0,200.01,199.845,199.85,84513
2025-06-30 11:57:00,199.85,199.99,199.821,199.96,74173
2025-06-30 11:58:00,199.96,200.04,199.95,199.97,74365
2025-06-30 11:59:00,199.96,200.0459,199.935,200.035,46265
2025-06-30 12:00:00,200.04,200.095,199.99,200.0689,60561
2025-06-30 12:01:00,200.065,200.15,200.0611,200.13,50167
2025-06-30 12:02:00,200.14,200.17,200.09,200.11,52792
2025-06-30 12:03:00,200.105,200.1554,200.065,200.1,51535
2025-06-30 12:04:00,200.105,200.23,200.08,200.2243,81944
2025-06-30 12:05:00,200.21,200.24,200.17,200.19,53102
2025-06-30 12:06:00,200.19,200.24,200.16,200.16,43868
2025-06-30 12:07:00,200.145,200.26,200.14,200.25,49400
2025-06-30 12:08:00,200.245,200.285,200.22,200.2747,44034
2025-06-30 12:09:00,200.27,200.4,200.27,200.4,92859
2025-06-30 12:10:00,200.4,200.42,200.365,200.4,75524
2025-06-30 12:11:00,200.39,200.42,200.31,200.33,516521
2025-06-30 12:12:00,200.32,200.385,200.3002,200.33,50092
2025-06-30 12:13:00,200.315,200.37,200.29,200.345,38127
2025-06-30 12:14:00,200.35,200.365,200.245,200.32,42452
2025-06-30 12:15:00,200.31,200.37,200.2865,200.34,35192
2025-06-30 12:16:00,200.34,200.41,200.32,200.325,52420
2025-06-30 12:17:00,200.335,200.34,200.26,200.28,48146
2025-06-30 12:18:00,200.275,200.275,200.155,200.18,62613
2025-06-30 12:19:00,200.18,200.185,200.12,200.185,68759
2025-06-30 12:20:00,200.18,200.2199,200.1,200.11,45054
2025-06-30 12:21:00,200.12,200.16,200.041,200.075,61741
2025-06-30 12:22:00,200.08,200.18,200.0782,200.15,55119
2025-06-30 12:23:00,200.15,200.2,200.1337,200.1752,37717
2025-06-30 12:24:00,200.175,200.2,200.11,200.185,48499
2025-06-30 12:25:00,200.19,200.24,200.14,200.23,64582
2025-06-30 12:26:00,200.24,200.3202,200.19,200.32,76050
2025-06-30 12:27:00,200.33,200.4,200.33,200.36,49464
2025-06-30 12:28:00,200.35,200.36,200.2627,200.287,43469
2025-06-30 12:29:00,200.29,200.33,200.27,200.31,29168
2025-06-30 12:30:00,200.31,200.34,200.15,200.17,71539
2025-06-30 12:31:00,200.18,200.21,200.16,200.2,55794
2025-06-30 12:32:00,200.2,200.3,200.178,200.28,44716
2025-06-30 12:33:00,200.28,200.31,200.27,200.28,40073
2025-06-30 12:34:00,200.275,200.3999,200.23,200.36,54782
2025-06-30 12:35:00,200.3748,200.451,200.35,200.44,57047
2025-06-30 12:36:00,200.44,200.45,200.29,200.36,66587
2025-06-30 12:37:00,200.351,200.3632,200.27,200.285,50547
2025-06-30 12:38:00,200.285,200.3199,200.195,200.205,54096
2025-06-30 12:39:00,200.21,200.28,200.18,200.26,51205
2025-06-30 12:40:00,200.26,200.33,200.26,200.3254,37111
2025-06-30 12:41:00,200.33,200.34,200.27,200.32,34608
2025-06-30 12:42:00,200.3201,200.47,200.31,200.47,56115
2025-06-30 12:43:00,200.465,200.48,200.36,200.36,64143
2025-06-30 12:44:00,200.35,200.395,200.31,200.34,57436
2025-06-30 12:45:00,200.34,200.41,200.34,200.39,30884
2025-06-30 12:46:00,200.37,200.39,200.25,200.27,60658
2025-06-30 12:47:00,200.27,200.3,200.24,200.245,37421
2025-06-30 12:48:00,200.27,200.3159,200.27,200.2899,39308
2025-06-30 12:49:00,200.2899,200.31,200.14,200.15,64986
2025-06-30 12:50:00,200.145,200.1634,200.1,200.11,63764
2025-06-30 12:51:00,200.095,200.1,199.925,199.94,159279
2025-06-30 12:52:00,199.945,199.945,199.845,199.875,103754
2025-06-30 12:53:00,199.88,199.915,199.845,199.915,71571
2025-06-30 12:54:00,199.9187,200.03,199.915,200.02,136793
2025-06-30 12:55:00,200.01,200.0304,199.95,199.985,51489
2025-06-30 12:56:00,199.98,200.05,199.95,200.03,202944
2025-06-30 12:57:00,200.035,200.0865,200.0138,200.0513,51569
2025-06-30 12:58:00,200.05,200.1,199.98,200.045,81760
2025-06-30 12:59:00,200.045,200.12,200.02,200.12,79188
2025-06-30 13:00:00,200.12,200.1658,200.1,200.15,43703
2025-06-30 13:01:00,200.15,200.18,200.14,200.17,34169
2025-06-30 13:02:00,200.16,200.18,199.95,199.97,229355
2025-06-30 13:03:00,199.975,200.02,199.97,200.0,64842
2025-06-30 13:04:00,200.0,200.07,199.99,200.05,50909
2025-06-30 13:05:00,200.04,200.05,199.97,200.0363,53590
2025-06-30 13:06:00,200.02,200.07,200.01,200.06,49281
2025-06-30 13:07:00,200.05,200.095,200.0143,200.095,52548
2025-06-30 13:08:00,200.09,200.14,200.07,200.1,79565
2025-06-30 13:09:00,200.1,200.2,200.1,200.15,80025
2025-06-30 13:10:00,200.155,200.2326,200.1476,200.2296,64170
2025-06-30 13:11:00,200.23,200.265,200.16,200.16,66681
2025-06-30 13:12:00,200.18,200.1999,200.05,200.07,78536
2025-06-30 13:13:00,200.065,200.065,199.99,200.05,102653
2025-06-30 13:14:00,200.05,200.13,200.015,200.09,104520
2025-06-30 13:15:00,200.085,200.12,200.06,200.115,50307
2025-06-30 13:16:00,200.115,200.1889,200.0966,200.137,77388
2025-06-30 13:17:00,200.14,200.15,200.075,200.115,42749
2025-06-30 13:18:00,200.115,200.125,200.04,200.05,141068
2025-06-30 13:19:00,200.05,200.06,200.005,200.024,57112
2025-06-30 13:20:00,200.02,200.1,200.01,200.09,83568
2025-06-30 13:21:00,200.08,200.11,200.02,200.025,65120
2025-06-30 13:22:00,200.03,200.07,200.0,200.04,49000
2025-06-30 13:23:00,200.03,200.05,199.9509,200.02,118712
2025-06-30 13:24:00,200.025,200.04,199.96,199.96,81839
2025-06-30 13:25:00,199.96,200.01,199.94,199.971,84273
2025-06-30 13:26:00,199.97,200.003,199.95,200.0,41137
2025-06-30 13:27:00,199.99,200.04,199.97,200.02,50351
2025-06-30 13:28:00,200.023,200.06,199.99,200.05,41311
2025-06-30 13:29:00,200.04,200.165,200.04,200.155,57410
2025-06-30 13:30:00,200.155,200.2,200.13,200.16,61925
2025-06-30 13:31:00,200.159,200.159,200.0801,200.1,46833
2025-06-30 13:32:00,200.09,200.13,200.08,200.09,32857
2025-06-30 13:33:00,200.1,200.14,200.0901,200.14,50905
2025-06-30 13:34:00,200.15,200.175,200.115,200.16,38442
2025-06-30 13:35:00,200.1688,200.18,200.113,200.18,35715
2025-06-30 13:36:00,200.185,200.33,200.18,200.285,69247
2025-06-30 13:37:00,200.261,200.28,200.2323,200.25,42676
2025-06-30 13:38:00,200.25,200.33,200.25,200.315,43159
2025-06-30 13:39:00,200.32,200.3276,200.26,200.2801,37693
2025-06-30 13:40:00,200.285,200.305,200.22,200.2601,48685
2025-06-30 13:41:00,200.275,200.28,200.235,200.28,95566
2025-06-30 13:42:00,200.28,200.3299,200.245,200.27,47386
2025-06-30 13:43:00,200.27,200.31,200.25,200.29,46499
2025-06-30 13:44:00,200.295,200.31,200.24,200.3,40516
2025-06-30 13:45:00,200.3,200.33,200.25,200.2808,60816
2025-06-30 13:46:00,200.29,200.3,200.25,200.27,34768
2025-06-30 13:47:00,200.27,200.34,200.25,200.26,85028
2025-06-30 13:48:00,200.26,200.265,200.1801,200.215,46987
2025-06-30 13:49:00,200.2154,200.22,200.17,200.22,36981
2025-06-30 13:50:00,200.23,200.23,200.19,200.21,31435
2025-06-30 13:51:00,200.21,200.23,200.0033,200.005,63755
2025-06-30 13:52:00,200.005,200.06,199.985,200.0436,112630
2025-06-30 13:53:00,200.04,200.07,200.0107,200.0499,29824
2025-06-30 13:54:00,200.05,200.0687,200.02,200.035,32278
2025-06-30 13:55:00,200.04,200.33,200.01,200.16,166428
2025-06-30 13:56:00,200.16,200.21,200.08,200.14,70180
2025-06-30 13:57:00,200.12,200.13,199.9,200.12,128774
2025-06-30 13:58:00,200.11,200.155,200.08,200.11,36954
2025-06-30 13:59:00,200.12,200.29,200.12,200.27,49228
2025-06-30 14:00:00,200.275,200.43,200.275,200.3944,94652
2025-06-30 14:01:00,200.3981,200.415,200.35,200.4,48986
2025-06-30 14:02:00,200.4,200.4596,200.38,200.41,83035
2025-06-30 14:03:00,200.41,200.45,200.38,200.4469,41433
2025-06-30 14:04:00,200.44,200.48,200.4,200.45,57932
2025-06-30 14:05:00,200.45,200.46,200.4,200.445,40034
2025-06-30 14:06:00,200.4413,200.481,200.415,200.4607,60545
2025-06-30 14:07:00,200.4687,200.49,200.445,200.45,56071
2025-06-30 14:08:00,200.41,200.42,200.32,200.35,51731
2025-06-30 14:09:00,200.35,200.38,200.29,200.32,53129
2025-06-30 14:10:00,200.3211,200.36,200.28,200.35,47078
2025-06-30 14:11:00,200.3493,200.35,200.28,200.34,47947
2025-06-30 14:12:00,200.35,200.42,200.31,200.4,62366
2025-06-30 14:13:00,200.42,200.4576,200.39,200.4403,41220
2025-06-30 14:14:00,200.43,200.48,200.4,200.42,44630
2025-06-30 14:15:00,200.43,200.45,200.37,200.42,31587
2025-06-30 14:16:00,200.44,200.54,200.43,200.5342,66042
2025-06-30 14:17:00,200.5358,200.58,200.4948,200.56,59948
2025-06-30 14:18:00,200.56,200.56,200.5,200.54,38269
2025-06-30 14:19:00,200.54,200.63,200.5399,200.5588,70733
2025-06-30 14:20:00,200.55,200.6158,200.54,200.6158,43238
2025-06-30 14:21:00,200.61,200.75,200.59,200.74,136345
2025-06-30 14:22:00,200.748,200.82,200.7066,200.82,110787
2025-06-30 14:23:00,200.825,200.83,200.755,200.77,93253
2025-06-30 14:24:00,200.77,200.7952,200.695,200.75,87034
2025-06-30 14:25:00,200.75,200.76,200.5912,200.63,152070
2025-06-30 14:26:00,200.61,200.67,200.61,200.64,40641
2025-06-30 14:27:00,200.65,200.67,200.57,200.57,65940
2025-06-30 14:28:00,200.5754,200.69,200.55,200.67,70262
2025-06-30 14:29:00,200.66,200.72,200.6001,200.695,53497
2025-06-30 14:30:00,200.6951,200.73,200.52,200.6,83426
2025-06-30 14:31:00,200.58,200.61,200.17,200.28,156123
2025-06-30 14:32:00,200.27,200.29,200.13,200.18,86003
2025-06-30 14:33:00,200.18,200.3,200.16,200.2952,61146
2025-06-30 14:34:00,200.3,200.34,200.25,200.29,70594
2025-06-30 14:35:00,200.29,200.38,200.28,200.38,51854
2025-06-30 14:36:00,200.36,200.375,200.31,200.3121,30589
2025-06-30 14:37:00,200.32,200.39,200.3,200.36,44496
2025-06-30 14:38:00,200.36,200.39,200.34,200.37,38470
2025-06-30 14:39:00,200.36,200.39,200.34,200.3801,25098
2025-06-30 14:40:00,200.38,200.39,200.22,200.22,44181
2025-06-30 14:41:00,200.22,200.24,200.1,200.14,129405
2025-06-30 14:42:00,200.146,200.16,199.4,199.625,828108
2025-06-30 14:43:00,199.59,199.81,199.2607,199.755,418464
2025-06-30 14:44:00,199.7544,200.0,199.68,199.815,207715
2025-06-30 14:45:00,199.85,202.68,199.8301,201.33,2199435
2025-06-30 14:46:00,201.27,201.46,200.31,200.53,715711
2025-06-30 14:47:00,200.495,200.57,200.2,200.313,428588
2025-06-30 14:48:00,200.29,200.33,199.53,200.2482,509862
2025-06-30 14:49:00,200.26,200.47,200.22,200.2801,194966
2025-06-30 14:50:00,200.2947,200.67,200.2947,200.545,223819
2025-06-30 14:51:00,200.55,200.8382,200.53,200.825,175369
2025-06-30 14:52:00,200.83,200.98,200.8,200.98,129158
2025-06-30 14:53:00,200.98,201.1999,200.97,201.0701,279246
2025-06-30 14:54:00,201.085,201.63,201.085,201.49,337714
2025-06-30 14:55:00,201.4807,201.62,201.42,201.52,209465
2025-06-30 14:56:00,201.5192,201.74,201.5192,201.74,267088
2025-06-30 14:57:00,201.74,201.915,201.7114,201.775,232360
2025-06-30 14:58:00,201.78,201.89,201.71,201.83,151761
2025-06-30 14:59:00,201.8197,201.95,201.8197,201.9195,146023
2025-06-30 15:00:00,201.91,202.25,201.885,202.23,288061
2025-06-30 15:01:00,202.2348,202.39,202.1397,202.3226,318158
2025-06-30 15:02:00,202.32,202.65,202.32,202.65,428517
2025-06-30 15:03:00,202.64,202.89,202.57,202.8599,454179
2025-06-30 15:04:00,202.8599,202.93,202.63,202.71,373500
2025-06-30 15:05:00,202.7,202.8,202.57,202.6546,335886
2025-06-30 15:06:00,202.66,202.87,202.64,202.82,270185
2025-06-30 15:07:00,202.8101,203.36,202.81,203.21,828709
2025-06-30 15:08:00,203.23,203.43,203.0,203.19,451109
2025-06-30 15:09:00,203.19,203.59,203.17,203.57,532611
2025-06-30 15:10:00,203.5701,203.88,203.44,203.845,457401
2025-06-30 15:11:00,203.8499,204.69,203.79,204.6225,911591
2025-06-30 15:12:00,204.62,204.9,204.34,204.8352,1030488
2025-06-30 15:13:00,204.8301,204.97,204.55,204.8978,774049
2025-06-30 15:14:00,204.89,205.63,204.865,205.43,1271706
2025-06-30 15:15:00,205.4392,205.76,205.325,205.41,902550
2025-06-30 15:16:00,205.4153,205.47,204.5801,204.61,832990
2025-06-30 15:17:00,204.6038,204.99,204.4,204.9055,526927
2025-06-30 15:18:00,204.915,205.23,204.61,205.085,503741
2025-06-30 15:19:00,205.085,205.174,204.57,204.6908,418238
2025-06-30 15:20:00,204.693,204.92,204.62,204.8,278216
2025-06-30 15:21:00,204.8055,205.489,204.75,205.405,577747
2025-06-30 15:22:00,205.4,205.74,205.36,205.5193,518155
2025-06-30 15:23:00,205.5276,205.74,205.4501,205.69,406518
2025-06-30 15:24:00,205.715,206.32,205.6903,206.23,736209
2025-06-30 15:25:00,206.2096,206.79,206.17,206.6346,851154
2025-06-30 15:26:00,206.64,207.09,206.53,206.5865,1067217
2025-06-30 15:27:00,206.595,207.05,206.55,206.905,794735
2025-06-30 15:28:00,206.905,206.92,206.5,206.55,623243
2025-06-30 15:29:00,206.53,206.65,206.31,206.5856,669744
2025-06-30 15:30:00,206.54,207.15,206.49,206.97,665242
2025-06-30 15:31:00,206.9616,207.29,206.8543,206.985,597319
2025-06-30 15:32:00,207.0,207.01,206.52,206.84,534958
2025-06-30 15:33:00,206.8396,207.13,206.64,207.11,451178
2025-06-30 15:34:00,207.1092,207.39,207.1,207.18,478548
2025-06-30 15:35:00,207.18,207.2,206.68,206.7172,443223
2025-06-30 15:36:00,206.7292,206.75,206.325,206.36,410283
2025-06-30 15:37:00,206.35,206.57,206.14,206.155,375165
2025-06-30 15:38:00,206.155,206.63,206.13,206.575,412891
2025-06-30 15:39:00,206.565,206.84,206.53,206.6703,322369
2025-06-30 15:40:00,206.68,206.92,206.58,206.8256,374103
2025-06-30 15:41:00,206.82,206.87,206.55,206.8499,247506
2025-06-30 15:42:00,206.85,206.86,206.5798,206.61,302238
2025-06-30 15:43:00,206.6,206.6237,206.37,206.51,279973
2025-06-30 15:44:00,206.51,206.5463,206.18,206.31,275030
2025-06-30 15:45:00,206.32,206.53,206.3,206.5,318060
2025-06-30 15:46:00,206.52,206.7,206.45,206.47,316644
2025-06-30 15:47:00,206.49,206.64,206.46,206.4903,258430
2025-06-30 15:48:00,206.5,206.6375,206.19,206.2864,314603
2025-06-30 15:49:00,206.275,206.54,206.2583,206.54,299079
2025-06-30 15:50:00,206.53,206.53,205.91,206.12,523690
2025-06-30 15:51:00,206.11,206.33,206.055,206.2699,449529
2025-06-30 15:52:00,206.2601,206.63,206.16,206.42,394687
2025-06-30 15:53:00,206.39,206.53,206.2,206.47,387580
2025-06-30 15:54:00,206.48,206.59,206.22,206.28,505779
2025-06-30 15:55:00,206.28,206.31,205.63,205.6454,791086
2025-06-30 15:56:00,205.645,205.71,205.415,205.455,522960
2025-06-30 15:57:00,205.4599,205.71,205.285,205.695,587323
2025-06-30 15:58:00,205.69,205.75,205.54,205.54,554067
2025-06-30 15:59:00,205.53,205.53,205.05,205.12,1563182
2025-07-01 09:30:00,206.665,207.28,206.5,207.07,1842019
2025-07-01 09:31:00,207.0799,208.19,207.06,207.86,1339776
2025-07-01 09:32:00,207.86,208.11,206.1401,206.4834,1046547
2025-07-01 09:33:00,206.5,206.99,206.29,206.81,589680
2025-07-01 09:34:00,206.7825,207.09,206.37,207.04,451156
2025-07-01 09:35:00,207.04,207.79,206.84,207.6855,471369
2025-07-01 09:36:00,207.71,208.03,207.37,207.446,668534
2025-07-01 09:37:00,207.45,207.7,207.1,207.3709,381666
2025-07-01 09:38:00,207.41,208.11,207.36,208.094,667031
2025-07-01 09:39:00,208.09,208.38,207.44,207.685,769030
2025-07-01 09:40:00,207.685,207.85,207.01,207.28,487546
2025-07-01 09:41:00,207.3008,207.51,206.93,207.07,345188
2025-07-01 09:42:00,207.07,207.1399,206.58,207.03,416898
2025-07-01 09:43:00,207.04,207.4,206.95,207.35,296712
2025-07-01 09:44:00,207.37,207.67,207.27,207.53,299715
2025-07-01 09:45:00,207.53,208.01,207.48,207.985,419290
2025-07-01 09:46:00,207.99,208.26,207.91,208.04,417079
2025-07-01 09:47:00,208.04,208.13,207.87,208.09,299305
2025-07-01 09:48:00,208.07,208.54,207.88,208.5,482259
2025-07-01 09:49:00,208.49,208.85,208.31,208.7698,606596
2025-07-01 09:50:00,208.77,209.01,208.6026,208.965,604988
2025-07-01 09:51:00,208.965,209.011,208.2,208.22,516742
2025-07-01 09:52:00,208.23,208.32,207.96,208.09,379437
2025-07-01 09:53:00,208.0898,208.48,207.8101,208.4552,389819
2025-07-01 09:54:00,208.46,208.85,208.39,208.78,471965
2025-07-01 09:55:00,208.787,208.9298,208.57,208.82,328169
2025-07-01 09:56:00,208.82,208.9783,208.6201,208.735,329509
2025-07-01 09:57:00,208.73,208.79,208.43,208.76,268751
2025-07-01 09:58:00,208.76,209.09,208.75,208.8209,508650
2025-07-01 09:59:00,208.82,209.11,208.78,209.0848,227623
2025-07-01 10:00:00,209.06,209.3399,208.835,209.02,436964
2025-07-01 10:01:00,209.02,209.21,208.82,209.09,315542
2025-07-01 10:02:00,209.09,209.411,209.0699,209.3338,392246
2025-07-01 10:03:00,209.3355,209.46,209.2401,209.28,299008
2025-07-01 10:04:00,209.27,209.3899,208.95,208.97,282118
2025-07-01 10:05:00,208.98,209.2,208.71,209.2,305228
2025-07-01 10:06:00,209.19,209.22,208.9529,208.9529,277234
2025-07-01 10:07:00,208.96,209.01,208.81,208.98,229056
