,DIFF,DEA,BAR
0,0.0,0.0,0.0
1,-0.03669515669514567,-0.007339031339029134,-0.029356125356116536
2,-0.08496976485579921,-0.022865178042383152,-0.06210458681341606
3,-0.12022799330239309,-0.04233774109438514,-0.07789025220800795
4,-0.17998611538104115,-0.06986741595171633,-0.11011869942932481
5,-0.1840702723899028,-0.09270798723935364,-0.09136228515054917
6,-0.15739580540375187,-0.10564555087223329,-0.051750254531518575
7,-0.1365540343416285,-0.11182724756611233,-0.024726786775516166
8,-0.11311670334609403,-0.11208513872210868,-0.0010315646239853482
9,-0.0879687465450445,-0.10726186028669585,0.019293113741651352
10,-0.07910959239558224,-0.10163140670847313,0.022521814312890895
11,-0.058902453476235905,-0.0930856160620257,0.034183162585789795
12,-0.04160167565083839,-0.08278882797978825,0.04118715232894986
13,-0.027692500139181675,-0.07176956241166693,0.04407706227248526
14,-0.0016019210330000533,-0.057736034135933555,0.0561341131029335
15,0.026834879361103958,-0.04082185143652606,0.06765673079763002
16,0.04721317164293737,-0.02321484682063337,0.07042801846357075
17,0.06623077190201343,-0.005325723076104011,0.07155649497811745
18,0.08954962370728481,0.013649346280573753,0.07590027742671106
19,0.10042508168908171,0.031004493362275343,0.06942058832680637
20,0.07867650795185455,0.04053889628019118,0.038137611671663366
21,0.0427917107736846,0.04098945917888987,0.001802251594794732
22,0.020164115140943295,0.03682439037130055,-0.016660275230357256
23,0.010981080213412042,0.03165572833972285,-0.020674648126310806
24,0.027201994954367592,0.0307649816626518,-0.003562986708284206
25,0.06433003932457382,0.037477993195036204,0.026852046129537614
26,0.11342659785591991,0.05266771412721295,0.060758883728706956
27,0.1605475300630701,0.07424367731438439,0.08630385274868571
28,0.1960588298827588,0.09860670782805928,0.09745212205469952
29,0.22443083025564192,0.12377153231357581,0.10065929794206611
30,0.23573389800927202,0.14616400545271505,0.08956989255655698
31,0.2375156872976163,0.1644343418216953,0.07308134547592099
32,0.22224483061697242,0.17599643958075076,0.046248391036221664
33,0.19897285081745508,0.18059172182809163,0.01838112898936345
34,0.1864495293127959,0.1817632833250325,0.004686245987763404
35,0.17243895515028385,0.17989841769008277,-0.007459462539798928
36,0.18668321806970312,0.18125537776600684,0.00542784030369628
37,0.1777830455071694,0.18056091131423935,-0.002777865807069957
38,0.16120561064471417,0.1766898511803343,-0.015484240535620142
39,0.16951439403572977,0.1752547597514134,-0.0057403657156836485
40,0.1780889178430698,0.17582159136974468,0.0022673264733251153
41,0.1763876026739979,0.17593479363059533,0.0004528090434025578
42,0.1782297334939642,0.1763937816032691,0.0018359518906951033
43,0.17260029486575945,0.17563508425576718,-0.0030347893900077305
44,0.15690543218141784,0.1718891538408973,-0.014983721659479476
45,0.1412253496545759,0.16575639300363304,-0.024531043349057147
46,0.12693211861898135,0.1579915381267027,-0.031059419507721342
47,0.11233278241022049,0.14885978698340627,-0.03652700457318578
48,0.0966468889998282,0.13841720738669067,-0.04177031838686246
49,0.07740868887489682,0.1262155036843319,-0.04880681480943508
50,0.05467324787815642,0.11190705252309681,-0.05723380464494039
51,0.05744094227810592,0.10101383047409865,-0.043572888195992726
52,0.0655359627648977,0.09391825693225847,-0.028382294167360766
53,0.05930116727435575,0.08699483900067793,-0.027693671726322186
54,0.05650067317466778,0.0808960058354759,-0.024395332660808122
55,0.0373253496130701,0.07218187459099475,-0.034856524977924644
56,0.01989824027435816,0.06172514772766743,-0.04182690745330927
57,0.01399496953578705,0.05217911208929136,-0.03818414255350431
58,0.009609273435359,0.043665144358504895,-0.034055870923145895
59,-0.006707830614118393,0.03359054936398024,-0.04029837997809863
60,-0.049720857084651016,0.016928268074253988,-0.066649125158905
61,-0.09433310452357091,-0.005324006445310992,-0.08900909807825992
62,-0.12283406072756975,-0.028826017301762746,-0.094008043425807
63,-0.13644895164833315,-0.050350604171076827,-0.08609834747725632
64,-0.12842587243639514,-0.06596565782414049,-0.06246021461225465
65,-0.09554823633092724,-0.07188217352549783,-0.023666062805429405
66,-0.05793130506501143,-0.06909199983340056,0.011160694768389129
67,-0.03158833834595498,-0.061591267535911445,0.030002929189956465
68,-0.011985292188938956,-0.051670072466516954,0.039684780277578
69,0.007418636192653594,-0.03985233073468285,0.04727096692733644
70,0.032587883372599435,-0.02536428791322639,0.057952171285825825
71,0.048346263546392265,-0.01062217762130266,0.058968441167694924
72,0.05389546438291859,0.0022813507795415907,0.051614113603377
73,0.07145343695412976,0.016115768014459225,0.05533766893967053
74,0.08918970108314284,0.03073055462819595,0.05845914645494689
75,0.11083617923455336,0.046751679549467434,0.06408449968508592
76,0.151261925031406,0.06765372864585514,0.08360819638555086
77,0.1293588834188597,0.07999475960045606,0.049364123818403646
78,-0.0014193843221903535,0.06371193081592678,-0.06513131513811714
79,-0.10340213671963738,0.03028911730881395,-0.13369125402845133
80,-0.21642677592885207,-0.019054061338719255,-0.1973727145901328
81,-0.2853614445294852,-0.07231553797687244,-0.21304590655261274
82,-0.34768505731307187,-0.12738944184411233,-0.22029561546895954
83,-0.397274382914901,-0.18136643005827008,-0.21590795285663095
84,-0.438411610860328,-0.23277546621868167,-0.2056361446416463
85,-0.4604922126880808,-0.27831881551256155,-0.18217339717551928
86,-0.47490530856237,-0.31763611412252324,-0.15726919443984677
87,-0.4963730582238952,-0.35338350294279763,-0.14298955528109758
88,-0.5557979554433246,-0.39386639344290303,-0.16193156200042153
89,-0.6418909893851037,-0.4434713126313432,-0.1984196767537605
90,-0.7686374861841045,-0.5085045473418955,-0.260132938842209
91,-0.8683546846883416,-0.5804745748111848,-0.28788010987715684
92,-0.9602772227223113,-0.6564351043934101,-0.3038421183289012
93,-1.0319626616637265,-0.7315406158474734,-0.3004220458162531
94,-1.0963092287926202,-0.8044943384365028,-0.2918148903561174
95,-1.1238592830526386,-0.8683673273597299,-0.2554919556929087
96,-1.1081465417116192,-0.9163231702301078,-0.1918233714815114
97,-1.1922559718095442,-0.9715097305459951,-0.22074624126354914
98,-1.2728778219226342,-1.031783348821323,-0.24109447310131116
99,-1.2749983276018497,-1.0804263445774285,-0.19457198302442125
100,-1.234089910939133,-1.1111590578497694,-0.12293085308936358
101,-1.1688301553094789,-1.1226932773417113,-0.04613687796776755
102,-1.0824433934308786,-1.1146433005595449,0.03219990712866627
103,-1.0219700797831877,-1.0961086564042735,0.0741385766210858
104,-1.0060212433950255,-1.078091173802424,0.0720699304073984
105,-0.979683878778701,-1.0584097147976794,0.07872583601897842
106,-0.9071849876544604,-1.0281647693690357,0.12097978171457524
107,-0.8477515545781671,-0.992082126410862,0.14433057183269493
108,-0.8197173656485575,-0.9576091742584011,0.13789180860984362
109,-0.7724573331179556,-0.9205788060303121,0.14812147291235644
110,-0.6967207568262381,-0.8758071961894973,0.1790864393632592
111,-0.6138796129301909,-0.8234216795376361,0.20954206660744523
112,-0.530325102892732,-0.7648023642086553,0.23447726131592328
113,-0.457709744853247,-0.7033838403375737,0.24567409548432673
114,-0.36807993733111743,-0.6363230597362824,0.268243122405165
115,-0.2860841629211279,-0.5662752803732516,0.28019111745212366
116,-0.21701073097113976,-0.4964223704928292,0.27941163952168946
117,-0.1478801420533955,-0.42671392480494247,0.27883378275154697
118,-0.04911537703745239,-0.3511942152514445,0.3020788382139921
119,0.014074286459788254,-0.278140514909198,0.29221480136898625
120,0.09493143835692308,-0.20352612425597377,0.29845756261289685
121,0.16717072900732433,-0.12938675360331417,0.2965574826106385
122,0.21029643274761156,-0.06145011633312902,0.2717465490807406
123,0.2197505147919685,-0.005209990108109519,0.22496050490007802
124,0.22904872135333676,0.04164175218417974,0.18740696916915703
125,0.21417126243301254,0.0761476542339463,0.13802360819906623
126,0.2120402474677121,0.10332617288069948,0.10871407458701263
127,0.2043644921818384,0.12353383674092727,0.08083065544091111
128,0.18525255294440512,0.13587757998162286,0.04937497296278226
129,0.18851752872200223,0.14640556972969876,0.042111958992303467
130,0.19609872024321362,0.15634419983240175,0.03975452041081187
131,0.19621391336960414,0.16431814253984225,0.03189577082976189
132,0.20284303717664898,0.1720231214672036,0.030819915709445367
