,open,high,low,close,volume
2025-06-30 09:30:00,114.4731,114.6527,113.086,113.086,18509
2025-06-30 09:35:00,113.7496,114.4032,113.2832,114.0739,11239
2025-06-30 09:40:00,114.1936,114.6527,113.9641,114.5629,11093
2025-06-30 09:45:00,114.4865,114.6527,113.8743,113.8943,12971
2025-06-30 09:50:00,113.7196,114.2236,113.7196,114.1437,11412
2025-06-30 09:55:00,114.0489,114.2834,114.0489,114.1238,5573
2025-06-30 10:00:00,114.1936,114.1936,113.7346,113.9641,9495
2025-06-30 10:05:00,114.0839,114.4182,113.9691,114.3159,8226
2025-06-30 10:10:00,114.3234,114.3333,114.0439,114.2834,9649
2025-06-30 10:15:00,114.3134,114.3533,114.0839,114.2086,4641
2025-06-30 10:20:00,114.2036,114.2136,114.014,114.1637,17599
2025-06-30 10:25:00,114.2336,114.3433,114.1936,114.281,6244
2025-06-30 10:30:00,114.2685,114.2685,113.8013,113.9432,18428
2025-06-30 10:35:00,113.6747,113.7046,113.0161,113.3753,8504
2025-06-30 10:40:00,113.142,113.2905,113.142,113.2755,2274
2025-06-30 10:45:00,113.4252,113.4851,113.3653,113.4452,4829
2025-06-30 10:50:00,113.3853,113.5849,113.2656,113.5749,2606
2025-06-30 10:55:00,113.5749,113.7446,113.5749,113.6547,2645
2025-06-30 11:00:00,113.8344,113.8344,113.5949,113.7446,6281
2025-06-30 11:05:00,113.8244,113.9342,113.8044,113.8543,6890
2025-06-30 11:10:00,113.8743,113.8743,113.6947,113.7046,6045
2025-06-30 11:15:00,113.7945,113.7945,113.6947,113.7745,3164
2025-06-30 11:20:00,113.7745,113.7745,113.4501,113.6348,6141
2025-06-30 11:25:00,113.4951,113.6847,113.4951,113.6198,4240
2025-06-30 11:30:00,113.6023,113.6298,113.555,113.6298,2052
2025-06-30 11:35:00,113.6298,114.1437,113.6213,114.1338,10934
2025-06-30 11:40:00,114.014,114.0739,113.9686,114.0739,5282
2025-06-30 11:45:00,114.0589,114.0839,113.8843,113.9042,28798
2025-06-30 11:50:00,113.8643,113.9526,113.7845,113.8643,8084
2025-06-30 11:55:00,113.8543,113.9641,113.7545,113.7545,7138
2025-06-30 12:00:00,113.7645,113.7845,113.6547,113.7545,9096
2025-06-30 12:05:00,113.7446,113.7745,113.7446,113.7545,1958
2025-06-30 12:10:00,113.7346,113.7745,113.6248,113.7745,2320
2025-06-30 12:15:00,113.7645,113.954,113.7545,113.7545,6389
2025-06-30 12:20:00,113.7945,113.8444,113.7845,113.7845,1157
2025-06-30 12:25:00,113.7797,113.8943,113.7246,113.7945,3596
2025-06-30 12:30:00,113.7246,113.7645,113.6506,113.6506,12613
2025-06-30 12:35:00,113.6348,113.6398,113.535,113.535,4132
2025-06-30 12:40:00,113.6148,113.7346,113.6148,113.6897,3700
2025-06-30 12:45:00,113.7121,113.8444,113.7046,113.8444,1916
2025-06-30 12:50:00,113.8372,113.9342,113.8044,113.9142,3251
2025-06-30 12:55:00,113.9042,113.9841,113.8643,113.9092,3630
2025-06-30 13:00:00,113.9142,114.0938,113.8544,114.0938,8125
2025-06-30 13:05:00,113.9741,114.1737,113.9741,114.1238,5911
2025-06-30 13:10:00,114.2625,114.2635,114.2625,114.2635,1343
2025-06-30 13:15:00,114.3184,114.488,114.2136,114.2659,12098
2025-06-30 13:20:00,114.2435,114.3633,114.2236,114.3633,3794
2025-06-30 13:25:00,114.3034,114.5629,114.2435,114.4731,5501
2025-06-30 13:30:00,114.4232,114.4731,114.2834,114.4731,4437
2025-06-30 13:35:00,114.5267,114.5267,114.3533,114.4232,3090
2025-06-30 13:40:00,114.4402,114.6627,114.4402,114.6627,5491
2025-06-30 13:45:00,114.6427,114.7325,114.5329,114.5329,4458
2025-06-30 13:50:00,114.5329,114.5329,114.2934,114.2934,5296
2025-06-30 13:55:00,114.2834,114.3633,113.7845,114.019,13205
2025-06-30 14:00:00,114.034,114.2934,114.034,114.2934,14475
2025-06-30 14:05:00,114.2336,114.4032,114.2336,114.4032,4524
2025-06-30 14:10:00,114.3134,114.483,114.3134,114.4731,5467
2025-06-30 14:15:00,114.4431,114.4431,114.2036,114.2685,8527
2025-06-30 14:20:00,114.2685,114.3716,114.2685,114.3716,3503
2025-06-30 14:25:00,114.3333,114.3932,114.2635,114.3433,6739
2025-06-30 14:30:00,114.4119,114.4119,114.2834,114.2834,4475
2025-06-30 14:35:00,114.2736,114.3733,114.2736,114.3733,5984
2025-06-30 14:40:00,114.3333,114.3533,114.2635,114.3533,5996
2025-06-30 14:45:00,114.3832,114.3932,114.2635,114.2735,6136
2025-06-30 14:50:00,114.2635,114.3034,114.2336,114.2735,6448
2025-06-30 14:55:00,114.2735,114.2834,114.227,114.2635,5790
2025-06-30 15:00:00,114.2635,114.3034,114.1837,114.2136,9586
2025-06-30 15:05:00,114.3134,114.3733,114.2036,114.2336,9567
2025-06-30 15:10:00,114.2036,114.2934,114.1737,114.1737,5159
2025-06-30 15:15:00,114.1338,114.1437,114.0439,114.0439,5022
2025-06-30 15:20:00,114.0439,114.1387,114.0439,114.1038,8541
2025-06-30 15:25:00,114.1338,114.1537,114.004,114.014,13528
2025-06-30 15:30:00,114.034,114.1637,113.9292,114.0539,28694
2025-06-30 15:35:00,114.0789,114.1238,113.9441,114.0739,20669
2025-06-30 15:40:00,114.0938,114.1837,114.0639,114.0938,16356
2025-06-30 15:45:00,114.1038,114.2435,114.034,114.1188,20383
2025-06-30 15:50:00,114.1437,114.2535,114.0839,114.1537,24790
2025-06-30 15:55:00,114.1737,114.2036,113.8643,113.9441,85214
2025-07-01 09:30:00,113.2955,114.2635,113.2855,113.555,18848
2025-07-01 09:35:00,113.8893,114.7325,113.5649,114.7325,11606
2025-07-01 09:40:00,114.3383,114.4581,114.1338,114.1837,7438
2025-07-01 09:45:00,114.3433,115.0718,114.3284,114.8024,8781
2025-07-01 09:50:00,114.9471,115.1966,114.7724,115.1716,24250
2025-07-01 09:55:00,115.1217,115.2914,114.9221,115.0169,11732
2025-07-01 10:00:00,115.1517,115.6806,115.0169,115.451,19623
2025-07-01 10:05:00,115.5059,115.8003,115.407,115.481,18444
2025-07-01 10:10:00,115.6207,116.2294,115.6207,115.94,32455
2025-07-01 10:15:00,115.955,116.5587,115.955,116.5587,23547
2025-07-01 10:20:00,116.5388,117.4269,116.4989,116.9679,24596
2025-07-01 10:25:00,117.0477,117.5068,117.0377,117.4968,24376
2025-07-01 10:30:00,117.4768,117.9757,117.3606,117.6016,31397
2025-07-01 10:35:00,117.7263,118.0556,117.4269,117.7762,23756
2025-07-01 10:40:00,117.7101,118.1455,117.6365,117.9608,28873
2025-07-01 10:45:00,117.896,118.3351,117.8361,118.2752,18141
2025-07-01 10:50:00,118.2353,118.5446,117.861,118.0057,38574
2025-07-01 10:55:00,118.1255,118.6843,118.0756,118.355,45068
2025-07-01 11:00:00,118.2253,118.5147,118.0856,118.37,16452
2025-07-01 11:05:00,118.4548,119.1234,118.4548,119.0286,35024
2025-07-01 11:10:00,118.9638,118.9638,118.5845,118.7642,24105
2025-07-01 11:15:00,118.6885,119.1534,118.4448,118.8739,74988
