,open,high,low,close,volume
2025-07-10 14:00:00,122.8557,123.175,122.4915,122.9355,95836
2025-07-10 14:30:00,122.8856,122.9755,122.5114,122.6561,108449
2025-07-10 15:00:00,122.6711,122.8158,122.2769,122.5763,123002
2025-07-10 15:30:00,122.4865,122.8357,122.1721,122.4066,582249
2025-07-11 09:30:00,120.73,121.52,120.0,121.12,102825
2025-07-11 10:00:00,121.04,121.31,120.64,121.15,58364
2025-07-11 10:30:00,121.15,121.4336,120.547,121.03,58241
2025-07-11 11:00:00,120.9387,121.665,120.825,121.42,51505
2025-07-11 11:30:00,121.36,121.68,121.271,121.33,42340
2025-07-11 12:00:00,121.375,121.53,120.21,121.1117,348993
2025-07-11 12:30:00,121.04,121.5,120.8301,121.435,111256
2025-07-11 13:00:00,121.48,121.6011,121.02,121.58,60132
2025-07-11 13:30:00,121.58,121.62,120.75,121.12,65454
2025-07-11 14:00:00,121.11,121.5261,121.0,121.33,58397
2025-07-11 14:30:00,121.425,122.0,121.29,121.4576,72860
2025-07-11 15:00:00,121.41,121.595,121.0,121.595,85866
2025-07-11 15:30:00,121.49,121.5,120.78,120.91,363976
2025-07-14 09:30:00,120.36,120.98,119.95,120.375,120820
2025-07-14 10:00:00,120.265,120.43,118.45,118.6,251592
2025-07-14 10:30:00,118.6,119.2398,118.35,119.05,130777
2025-07-14 11:00:00,118.97,119.25,118.1,119.15,194099
2025-07-14 11:30:00,119.15,119.61,119.11,119.5,123853
2025-07-14 12:00:00,119.52,119.65,118.93,119.52,49730
2025-07-14 12:30:00,119.55,119.99,119.39,119.97,104332
2025-07-14 13:00:00,119.98,120.14,119.5695,119.78,74008
2025-07-14 13:30:00,119.81,120.2799,119.72,120.13,64185
2025-07-14 14:00:00,120.19,120.33,119.83,119.92,105949
2025-07-14 14:30:00,119.93,120.4237,119.93,120.23,93731
2025-07-14 15:00:00,120.24,120.38,119.92,120.15,108456
2025-07-14 15:30:00,120.11,120.165,119.35,119.35,425590
2025-07-15 09:30:00,119.65,120.51,118.5333,118.705,109297
2025-07-15 10:00:00,118.705,118.745,117.37,117.41,121640
2025-07-15 10:30:00,117.41,117.5725,116.51,116.905,162874
2025-07-15 11:00:00,116.84,117.245,116.5,116.97,157735
2025-07-15 11:30:00,117.1,117.23,115.875,116.02,138211
2025-07-15 12:00:00,115.97,116.32,115.33,115.505,85589
2025-07-15 12:30:00,115.4116,115.7,114.77,115.07,102961
2025-07-15 13:00:00,115.19,115.21,114.4,114.68,93600
2025-07-15 13:30:00,114.65,115.01,114.4027,114.55,90834
2025-07-15 14:00:00,114.51,114.72,114.13,114.59,120596
2025-07-15 14:30:00,114.68,115.1276,114.537,114.64,105636
2025-07-15 15:00:00,114.58,114.71,114.32,114.43,112786
2025-07-15 15:30:00,114.44,114.58,113.72,113.8,441386
2025-07-16 09:30:00,114.45,115.55,114.07,114.53,158376
2025-07-16 10:00:00,114.74,116.2838,114.49,115.2,70988
2025-07-16 10:30:00,115.2,115.95,115.1156,115.28,52586
2025-07-16 11:00:00,115.26,115.67,114.25,114.366,101454
2025-07-16 11:30:00,114.39,114.95,113.52,114.8085,210404
2025-07-16 12:00:00,114.71,115.22,114.66,114.79,106937
2025-07-16 12:30:00,114.74,115.405,114.54,115.405,109970
2025-07-16 13:00:00,115.365,115.81,115.16,115.55,92437
2025-07-16 13:30:00,115.535,116.34,115.43,116.03,119111
2025-07-16 14:00:00,116.01,116.33,115.97,116.25,55777
2025-07-16 14:30:00,116.235,116.66,116.21,116.56,119779
2025-07-16 15:00:00,116.54,116.83,116.35,116.74,108617
2025-07-16 15:30:00,116.71,116.805,116.39,116.785,283263
2025-07-17 09:30:00,116.74,117.93,116.61,117.055,62254
2025-07-17 10:00:00,116.92,117.85,116.77,117.0,61262
2025-07-17 10:30:00,116.8897,117.524,116.54,117.39,61092
2025-07-17 11:00:00,117.39,118.08,117.285,117.625,141079
2025-07-17 11:30:00,117.665,118.31,117.665,118.22,62140
2025-07-17 12:00:00,118.19,118.29,117.7633,117.805,124673
2025-07-17 12:30:00,117.8,117.99,117.5936,117.91,67609
2025-07-17 13:00:00,117.94,118.0201,117.535,117.78,49335
2025-07-17 13:30:00,117.78,118.16,117.73,117.94,48028
2025-07-17 14:00:00,117.91,118.31,117.85,118.29,49502
2025-07-17 14:30:00,118.28,118.36,117.99,118.085,59987
2025-07-17 15:00:00,118.085,118.2,117.76,117.92,53589
2025-07-17 15:30:00,117.93,117.97,117.47,117.49,219875
2025-07-18 09:30:00,118.07,118.28,117.01,117.315,48683
2025-07-18 10:00:00,117.41,117.62,115.5001,115.775,40709
2025-07-18 10:30:00,115.77,116.55,115.77,116.18,39854
2025-07-18 11:00:00,116.27,116.82,116.0,116.145,30151
2025-07-18 11:30:00,116.11,116.8531,115.81,116.635,31180
2025-07-18 12:00:00,116.6,116.74,115.94,115.94,24859
2025-07-18 12:30:00,115.975,116.27,115.68,115.8714,26113
2025-07-18 13:00:00,115.77,116.29,115.71,115.8425,33153
2025-07-18 13:30:00,115.845,116.51,115.72,116.11,38483
2025-07-18 14:00:00,116.11,116.18,115.85,116.0,32317
2025-07-18 14:30:00,115.985,116.35,115.8,116.1668,36218
2025-07-18 15:00:00,116.26,116.69,116.04,116.5575,64203
2025-07-18 15:30:00,116.58,117.0,116.29,116.94,197229
2025-07-21 09:30:00,118.27,119.37,117.75,118.275,86883
2025-07-21 10:00:00,118.3,118.9599,117.73,118.49,74878
2025-07-21 10:30:00,118.48,118.56,117.22,117.65,55026
2025-07-21 11:00:00,117.43,117.98,117.43,117.585,32231
2025-07-21 11:30:00,117.6,117.92,117.3501,117.52,30021
2025-07-21 12:00:00,117.67,118.0,117.35,117.35,44243
2025-07-21 12:30:00,117.34,117.6,117.22,117.47,20192
2025-07-21 13:00:00,117.43,117.58,117.15,117.385,39019
2025-07-21 13:30:00,117.34,117.51,117.245,117.415,32915
2025-07-21 14:00:00,117.415,117.77,117.415,117.77,29685
2025-07-21 14:30:00,117.72,117.88,117.47,117.47,33848
2025-07-21 15:00:00,117.515,117.515,116.8,116.885,55193
2025-07-21 15:30:00,116.875,116.93,116.53,116.69,194351
2025-07-22 09:30:00,121.65,123.38,121.0,122.87,279147
2025-07-22 10:00:00,122.87,123.79,121.95,123.6,158490
2025-07-22 10:30:00,123.3,124.175,122.9,123.98,172992
2025-07-22 11:00:00,123.97,124.58,123.49,124.44,191840
2025-07-22 11:30:00,124.48,125.0,124.05,124.9945,134849
2025-07-22 12:00:00,124.95,125.22,124.62,125.08,143480
2025-07-22 12:30:00,125.07,125.85,124.76,125.4,152891
2025-07-22 13:00:00,125.39,126.44,125.31,126.3937,152955
2025-07-22 13:30:00,126.43,126.4986,125.62,126.04,95839
2025-07-22 14:00:00,126.04,126.78,125.95,126.375,150970
2025-07-22 14:30:00,126.3843,127.08,126.375,126.74,187693
2025-07-22 15:00:00,126.71,126.87,126.31,126.82,179403
2025-07-22 15:30:00,126.79,127.25,126.54,126.62,537988
2025-07-23 09:30:00,129.06,129.06,125.79,126.02,190914
2025-07-23 10:00:00,126.0765,126.845,125.8779,126.28,133794
2025-07-23 10:30:00,126.28,126.675,125.86,126.48,84503
2025-07-23 11:00:00,126.53,127.1959,126.52,126.7788,79845
2025-07-23 11:30:00,126.7291,127.3799,126.345,127.09,80730
2025-07-23 12:00:00,127.08,127.57,126.96,127.33,59203
2025-07-23 12:30:00,127.32,127.32,126.89,127.02,49693
2025-07-23 13:00:00,127.12,127.5038,126.87,127.44,61466
2025-07-23 13:30:00,127.45,127.7,127.09,127.2,90273
2025-07-23 14:00:00,127.25,127.62,126.9781,127.338,101113
2025-07-23 14:30:00,127.26,127.37,126.51,126.57,104416
2025-07-23 15:00:00,126.59,126.86,126.34,126.445,127952
2025-07-23 15:30:00,126.39,126.88,126.075,126.72,461682
2025-07-24 09:30:00,125.98,126.5383,125.1,125.5172,104809
2025-07-24 10:00:00,125.64,125.885,124.93,125.7368,100970
2025-07-24 10:30:00,125.86,126.0,125.06,125.26,45278
2025-07-24 11:00:00,125.16,125.18,122.55,123.315,205779
2025-07-24 11:30:00,123.3,124.25,123.23,123.74,194530
2025-07-24 12:00:00,123.74,123.74,122.97,123.25,81500
2025-07-24 12:30:00,123.25,123.39,122.59,122.68,71582
2025-07-24 13:00:00,122.65,123.09,122.5,122.815,60629
2025-07-24 13:30:00,122.935,123.18,122.88,123.025,45032
2025-07-24 14:00:00,123.02,123.08,122.59,122.65,92987
2025-07-24 14:30:00,122.6,122.64,122.15,122.23,124759
2025-07-24 15:00:00,122.23,122.41,121.83,122.4,116716
2025-07-24 15:30:00,122.42,122.83,122.21,122.51,261870
2025-07-25 09:30:00,123.29,123.5524,121.68,122.293,55112
2025-07-25 10:00:00,122.3899,122.8089,121.6,121.6,56897
2025-07-25 10:30:00,121.7,122.27,121.69,121.84,50235
2025-07-25 11:00:00,121.93,122.27,121.69,121.82,40498
2025-07-25 11:30:00,121.915,121.92,121.5,121.8,33231
2025-07-25 12:00:00,121.92,121.9799,121.42,121.6247,58065
2025-07-25 12:30:00,121.69,122.05,121.6,121.7,100333
2025-07-25 13:00:00,121.81,122.3,121.75,122.3,79554
2025-07-25 13:30:00,122.19,122.49,122.14,122.49,18902
2025-07-25 14:00:00,122.34,122.69,122.33,122.585,26519
2025-07-25 14:30:00,122.585,122.9478,122.46,122.7,42292
2025-07-25 15:00:00,122.69,122.97,122.61,122.945,36099
2025-07-25 15:30:00,122.9,123.21,122.8,123.04,160903
2025-07-28 09:30:00,122.64,122.84,121.5,121.875,75153
2025-07-28 10:00:00,121.99,123.0,121.99,122.725,46212
2025-07-28 10:30:00,122.725,123.4,122.72,123.31,55725
2025-07-28 11:00:00,123.2825,123.89,123.2,123.6,42855
2025-07-28 11:30:00,123.6462,123.99,123.34,123.918,25992
2025-07-28 12:00:00,123.92,124.39,123.76,124.155,44466
2025-07-28 12:30:00,124.155,124.19,123.48,123.785,34416
2025-07-28 13:00:00,123.84,124.03,122.87,123.0887,46099
2025-07-28 13:30:00,123.015,123.28,122.94,123.03,34617
2025-07-28 14:00:00,122.94,123.055,122.65,123.05,30401
2025-07-28 14:30:00,123.045,123.21,122.715,122.77,47359
2025-07-28 15:00:00,122.765,123.05,122.765,123.03,61443
2025-07-28 15:30:00,123.04,123.605,122.88,123.28,260235
2025-07-29 09:30:00,123.48,124.15,123.0,123.15,85407
2025-07-29 10:00:00,123.12,123.74,123.12,123.725,64313
2025-07-29 10:30:00,123.5015,123.98,123.155,123.155,48955
2025-07-29 11:00:00,123.09,123.31,122.5711,122.8154,34262
2025-07-29 11:30:00,122.7725,123.84,122.73,123.685,42585
2025-07-29 12:00:00,123.685,123.69,123.15,123.275,31376
2025-07-29 12:30:00,123.35,123.35,122.945,123.26,28838
2025-07-29 13:00:00,123.16,123.83,123.155,123.47,41159
2025-07-29 13:30:00,123.605,123.73,122.97,123.07,31318
2025-07-29 14:00:00,123.06,123.31,122.8627,122.96,41343
2025-07-29 14:30:00,122.99,123.44,122.985,123.32,45126
2025-07-29 15:00:00,123.31,123.39,122.91,123.065,117600
2025-07-29 15:30:00,123.1,123.31,122.87,122.92,320074
