,DIFF,DEA,BAR
0,0.0,0.0,0.0
1,-0.07259259259257078,-0.014518518518514156,-0.058074074074056625
2,-0.1075002637965099,-0.033114867574113305,-0.0743853962223966
3,-0.1691230801096708,-0.06031651008122481,-0.108806570028446
4,-0.17040451078105434,-0.08233411022119072,-0.08807040055986362
5,-0.1427429022099318,-0.09441586861893894,-0.04832703359099286
6,-0.11705083962897334,-0.09894286282094583,-0.018107976808027504
7,-0.05091545339456616,-0.08933738093566991,0.038421927541103754
8,0.02022669198447602,-0.06742456635164072,0.08765125833611674
9,0.021090461817209416,-0.0497215607178707,0.07081202253508012
10,0.02232457821821754,-0.035312332930653056,0.057636911148870595
11,0.028621112968664875,-0.02252564375078947,0.051146756719454345
12,0.010094225801992707,-0.016001669840233036,0.026095895642225742
13,-0.0007470017594073397,-0.012950736224067897,0.012203734464660557
14,-0.00344885239286441,-0.0110503594578272,0.007601507064962791
15,0.0004565222093333432,-0.008748983124395092,0.009205505333728435
16,0.016593707185904805,-0.0036804450623351124,0.02027415224823992
17,0.0028026845072872675,-0.0023838191484106368,0.005186503655697904
18,-0.024786323967532553,-0.00686432011223502,-0.017922003855297533
19,-0.04452373717174396,-0.014396203524136808,-0.030127533647607153
20,-0.03794166789106157,-0.01910529639752176,-0.01883637149353981
21,-0.008420768393193612,-0.01696839079665613,0.008547622403462518
22,0.025972195810481935,-0.008380273475228517,0.03435246928571045
23,0.046240504564821094,0.0025438821327814047,0.043696622432039686
24,0.040054814790437376,0.0100460686643126,0.030008746126124777
25,0.05469503146537136,0.018975861224524354,0.035719170240847004
26,0.07431691026795306,0.030044071033210096,0.04427283923474297
27,0.04815950009600556,0.033667156845769194,0.014492343250236364
28,0.036689626028532984,0.03427165068232196,0.002417975346211028
29,0.009336424112120767,0.02928460536828172,-0.019948181256160952
30,-0.046901399886280615,0.014047404317369254,-0.06094880420364987
31,-0.08883244262142398,-0.006528565070389392,-0.08230387755103459
32,-0.13662647960626373,-0.032548147977564265,-0.10407833162869946
33,-0.18328418402904845,-0.0626953551878611,-0.12058882884118735
34,-0.22692444608077267,-0.09554117336644341,-0.13138327271432926
35,-0.2529454554252766,-0.12702202977821006,-0.12592342564706652
36,-0.2567129646788544,-0.15296021675833893,-0.10375274792051548
37,-0.2537238284567138,-0.17311293909801392,-0.0806108893586999
38,-0.2560688205509791,-0.18970411538860696,-0.06636470516237217
39,-0.29044659133080586,-0.20985261057704677,-0.08059398075375909
40,-0.2563636870547725,-0.21915482587259194,-0.037208861182180586
41,-0.22465698214278973,-0.22025525712663152,-0.004401725016158209
42,-0.19725535314171339,-0.21565527632964793,0.01839992318793454
43,-0.17274119534152987,-0.20707246013202432,0.03433126479049445
44,-0.15236410651982624,-0.19613078940958473,0.04376668288975849
45,-0.15859443172763577,-0.18862351787319495,0.030029086145559186
46,-0.18240913744057252,-0.1873806417866705,0.004971504346097971
47,-0.17106841812801576,-0.18411819705493954,0.013049778926923772
48,-0.15943602073917873,-0.17918176179178738,0.01974574105260865
49,-0.14651108237774224,-0.17264762590897836,0.026136543531236123
50,-0.14189455138375706,-0.1664970110039341,0.024602459620177042
51,-0.1335494681105729,-0.15990750242526186,0.02635803431468897
52,-0.1329879416930453,-0.15452359027881857,0.02153564858577328
53,-0.12385298006455514,-0.14838946823596588,0.024536488171410742
54,-0.11927313286196295,-0.1425662011611653,0.023293068299202357
55,-0.13262541060510102,-0.14057804304995244,0.00795263244485142
56,-0.14920140700661477,-0.1423027158412849,-0.006898691165329873
57,-0.16527432262597586,-0.1468970371982231,-0.018377285427752743
58,-0.17319157192747525,-0.15215594414407355,-0.021035627783401706
59,-0.1624476325263231,-0.15421428182052346,-0.008233350705799641
60,-0.17353374686985035,-0.15807817483038883,-0.015455572039461518
61,-0.20178031797240692,-0.16681860345879246,-0.03496171451361446
62,-0.21842044840349217,-0.1771389724477324,-0.04128147595575976
63,-0.22817074491325684,-0.1873453269408373,-0.040825417972419537
64,-0.23001874651021126,-0.1958800108547121,-0.03413873565549916
65,-0.241608847516261,-0.2050257781870219,-0.036583069329239104
66,-0.24155426742106556,-0.21233147603383062,-0.029222791387234937
67,-0.23157926287450437,-0.21618103340196537,-0.015398229472538993
68,-0.2067660340944144,-0.21429803354045518,0.007531999446040771
69,-0.16717998836537618,-0.20487442450543938,0.03769443614006321
70,-0.1488583857188246,-0.19367121674811644,0.044812831029291844
71,-0.11765076671406405,-0.17846712674130596,0.06081636002724192
72,-0.059950771576836814,-0.15476385570841214,0.09481308413157533
73,-0.016055324998376364,-0.127022149566405,0.11096682456802864
74,0.0021653847142033555,-0.10118464271028334,0.10335002742448669
75,0.03157288793948965,-0.07463313658032875,0.10620602451981839
76,0.0717790755041392,-0.04535069416343516,0.11712976966757435
77,0.11325481703767082,-0.013629591923213964,0.1268844089608848
78,0.16480128328720411,0.022056583118869655,0.14274470016833446
79,0.19253938324584396,0.05615314314426452,0.13638624010157946
80,0.20770582186582942,0.0864636788885775,0.12124214297725192
81,0.2195985493103194,0.11309065297292589,0.10650789633739352
82,0.2152455745239763,0.13352163728313599,0.08172393724084032
83,0.20220269599315088,0.14725784902513897,0.05494484696801191
84,0.1952636578736815,0.1568590107948475,0.03840464707883401
85,0.18441097948516472,0.16236940453291096,0.022041574952253756
86,0.1690202943718191,0.1636995825006926,0.005320711871126482
87,0.14665983971752894,0.16029163394405987,-0.013631794226530936
88,0.14621606653003028,0.157476520461254,-0.011260453931223713
89,0.13223628905802798,0.1524284741806088,-0.020192185122580808
90,0.14291040882716288,0.1505248611099196,-0.0076144522827567285
91,0.12451650940039372,0.14532319076801445,-0.020806681367620733
92,0.11469318068259327,0.13919718875093023,-0.02450400806833697
93,0.11483965327477108,0.13432568165569841,-0.019486028380927334
94,0.11125253461312923,0.12971105224718457,-0.018458517634055344
95,0.160621572304251,0.13589315625859785,0.02472841604565315
96,0.18161188306163467,0.1450369016192052,0.03657498144242946
97,0.19988050963155501,0.1560056232216752,0.043874886409879826
98,0.2123145559797308,0.16726740977328633,0.04504714620644448
99,0.22321058025841012,0.1784560438703111,0.04475453638809901
100,0.220827572724545,0.1869303496411579,0.03389722308338711
101,0.20928045773104031,0.1914003712591344,0.01788008647190592
102,0.18787710031182314,0.19069571706967217,-0.0028186167578490295
103,0.16930208124762203,0.18641698990526215,-0.01711490865764012
104,0.15248459245094637,0.17963051041439898,-0.027145917963452615
105,0.14036280387864508,0.1717769691072482,-0.03141416522860313
106,0.12188718258829567,0.1617990118034577,-0.03991182921516204
107,0.10422808120591753,0.15028482568394969,-0.04605674447803215
108,0.09997404928293463,0.1402226704037467,-0.04024862112081207
109,0.08752460490700287,0.12968305730439794,-0.042158452397395074
110,0.0895368680893398,0.12165381946138631,-0.03211695137204651
111,0.09487938917993688,0.11629893340509644,-0.021419544225159556
112,0.12071892121173278,0.11718293096642371,0.0035359902453090675
113,0.1216391366644416,0.1180741721060273,0.003564964558414291
114,0.12496250618818294,0.11945183892245843,0.005510667265724509
115,0.12534449078731313,0.12063036929542939,0.004714121491883744
116,0.13378798879762144,0.1232618931958678,0.010526095601753632
117,0.13489001158291103,0.12558751687327646,0.009302494709634568
118,0.14219341961603504,0.12890869742182817,0.013284722194206872
119,0.1460955949170284,0.13234607692086822,0.013749517996160171
120,0.14529421550992083,0.13493570463867874,0.010358510871242094
121,0.1489934855982824,0.1377472608305995,0.011246224767682916
122,0.16574939822476153,0.1433476883094319,0.022401709915329637
123,0.20251543349365875,0.15518123734627728,0.04733419614738146
124,0.24337183795228157,0.17281935746747815,0.07055248048480342
125,0.27998729058566596,0.1942529440911157,0.08573434649455025
126,0.32602518321198204,0.220607391915289,0.10541779129669304
127,0.35598620811049386,0.24768315515432998,0.10830305295616388
128,0.37699856427758505,0.273546236978981,0.10345232729860404
129,0.41716495655350627,0.30226998089388607,0.1148949756596202
130,0.42944158917362074,0.327704302549833,0.10173728662378773
131,0.43416611228997226,0.3489966644978609,0.08516944779211139
132,0.4476139168706368,0.3687201149724161,0.0788938018982207
133,0.4407480781019899,0.38312570759833087,0.05762237050365904
134,0.4424156052422745,0.3949836871271196,0.0474319181151549
135,0.42740850422399035,0.4014686505464938,0.02593985367749657
136,0.4247401657712544,0.4061229535914459,0.018617212179808496
137,0.4309716366043972,0.4110926901940362,0.019878946410360976
138,0.4078085822815183,0.41043586861153264,-0.0026272863300143556
139,0.40096791485160566,0.4085422778595473,-0.00757436300794162
140,0.4133831421945615,0.4095104507265502,0.0038726914680113356
141,0.4024368600022967,0.4080957325816995,-0.005658872579402785
142,0.3900722587405312,0.40449103781346585,-0.014418779072934651
143,0.3787316479658216,0.399339159843937,-0.02060751187811538
144,0.35476129310848137,0.3904235864968459,-0.03566229338836452
145,0.318775843654862,0.37609403792844914,-0.05731819427358714
146,0.29372996908398363,0.35962122415955605,-0.06589125507557242
147,0.24603043807746872,0.33690306694313865,-0.09087262886566994
148,0.21064156976092363,0.3116507675066957,-0.10100919774577205
149,0.17891933310534114,0.2851044806264248,-0.10618514752108366
150,0.1631948532971137,0.2607225551605626,-0.09752770186344889
151,0.15499823973453886,0.23957769207535784,-0.08457945234081898
152,0.1444168674021853,0.22054552714072334,-0.07612865973853805
153,0.12530705298337352,0.2014978323092534,-0.07619077932587986
154,0.12486139151013731,0.18617054414943018,-0.061309152639292874
155,0.11989842150677532,0.1729161196208992,-0.05301769811412388
156,0.1050869957604732,0.159350294848814,-0.054263299088340794
157,0.10263944572272976,0.14800812502359714,-0.04536867930086738
158,0.1123157020096528,0.14086964042080827,-0.02855393841115547
159,0.12898723383545985,0.13849315910373858,-0.009505925268278731
160,0.12143373616243025,0.1350812745154769,-0.013647538353046662
161,0.10974442902642068,0.13001390541766566,-0.02026947639124499
162,0.09813890999930663,0.12363890633399387,-0.025499996334687233
163,0.0935119203342083,0.11761350913403676,-0.02410158879982846
164,0.066484940735279,0.1073877954542852,-0.040902854719006204
165,0.04375457277899386,0.09466115091922693,-0.05090657814023307
166,0.03262673950519002,0.08225426863641956,-0.049627529131229545
167,0.02831488449578501,0.07146639180829265,-0.043151507312507636
168,0.011060697414393417,0.0593852529295128,-0.04832455551511938
169,0.0006072950296243107,0.047629661349535106,-0.047022366319910795
170,-0.021150866896107345,0.033873555700406614,-0.05502442259651396
171,-0.04513631151712616,0.01807158225690006,-0.06320789377402622
172,-0.06580711500635061,0.0012958428042499255,-0.06710295781060054
173,-0.09242034150065592,-0.017447394056731246,-0.07497294744392467
174,-0.1225883070845839,-0.03847557666230178,-0.08411273042228212
175,-0.1376476726322835,-0.05830999585629813,-0.07933767677598537
176,-0.1579289684586911,-0.07823379037677672,-0.07969517808191437
177,-0.17792224617500096,-0.09817148153642158,-0.07975076463857939
178,-0.19355319314740882,-0.11724782385861904,-0.07630536928878978
179,-0.20877911236334512,-0.13555408155956428,-0.07322503080378084
180,-0.2139415378189824,-0.1512315728114479,-0.06270996500753451
181,-0.2151492325455706,-0.16401510475827244,-0.05113412778729817
182,-0.1960937314618718,-0.17043083009899232,-0.025662901362879492
183,-0.17294661543951406,-0.17093398716709668,-0.0020126282724173827
184,-0.1448633010010667,-0.16571984993389072,0.020856548932824015
185,-0.10166568084554228,-0.15290901611622104,0.05124333527067876
186,-0.0626742043037325,-0.13486205375372334,0.07218784944999085
187,-0.04018601949974254,-0.11592684690292719,0.07574082740318465
188,-0.03247948132559486,-0.09923737378746073,0.06675789246186586
189,-0.02055123083221133,-0.08350014519641084,0.06294891436419951
190,-0.008115692914827832,-0.06842325474009424,0.060307561825266406
191,0.0021185968257100285,-0.05431488442693339,0.05643348125264342
192,0.029058640390871915,-0.03764017946337233,0.06669881985424425
193,0.048837208535758236,-0.020344701863546217,0.06918191039930445
194,0.059389223936591407,-0.004397916703518693,0.0637871406401101
195,0.07655232176983873,0.011792130991152793,0.06476019077868593
196,0.06998150301501482,0.0234300053959252,0.046551497619089624
197,0.051272382873662536,0.028998480891472667,0.02227390198218987
198,0.03762538124863113,0.03072386096290436,0.00690152028572677
199,0.008954649135091586,0.026370018597341807,-0.01741536946225022
200,-0.019593128436895313,0.017177389190494385,-0.0367705176273897
201,-0.04533405811940838,0.004675099728513833,-0.05000915784792222
202,-0.03785434139638255,-0.003830788496465444,-0.034023552899917105
203,-0.025181009588891357,-0.008100832714950627,-0.017080176873940728
204,-0.01815568114045618,-0.010111802400051738,-0.008043878740404443
205,-0.010450302086610463,-0.010179502337363484,-0.0002707997492469791
206,-0.02304067118018338,-0.012751736105927464,-0.010288935074255916
207,-0.03463665071296873,-0.017128719027335718,-0.017507931685633013
208,-0.04492254179183419,-0.022687483580235413,-0.02223505821159878
209,-0.06124427934031473,-0.03039884273225128,-0.030845436608063454
210,-0.07373288534734002,-0.03906565125526903,-0.03466723409207099
211,-0.09304751529191435,-0.0498620240625981,-0.04318549122931625
212,-0.11390031635625064,-0.06266968252132861,-0.05123063383492203
213,-0.13970920247385266,-0.07807758651183341,-0.06163161596201924
214,-0.15355138729563578,-0.09317234666859389,-0.060379040627041886
215,-0.16942715731505587,-0.10842330879788628,-0.061003848517169584
216,-0.17557908929819632,-0.1218544648979483,-0.05372462440024803
217,-0.1831524936804385,-0.13411407065444636,-0.04903842302599215
218,-0.17343761114591416,-0.14197877875273993,-0.031458832393174235
219,-0.16544518054314494,-0.14667205911082093,-0.018773121432324014
220,-0.1477252399792519,-0.14688269528450715,-0.0008425446947447623
221,-0.1441244291103203,-0.1463310420496698,0.0022066129393494838
222,-0.13607109376727067,-0.14427905239318997,0.008207958625919304
223,-0.1266153912191612,-0.14074632015838423,0.01413092893922302
224,-0.12614023519176953,-0.1378251031650613,0.011684867973291768
225,-0.12991451197723336,-0.13624298492749573,0.0063284729502623704
226,-0.13617738396612822,-0.13622986473522225,5.24807690940321e-05
227,-0.14511635906887932,-0.13800716360195367,-0.00710919546692565
228,-0.1580444294875747,-0.1420146167790779,-0.016029812708496793
229,-0.16836648546251354,-0.14728499051576505,-0.02108149494674849
