,open,high,low,close,volume
2025-07-07 11:53:00,276.82,276.82,276.59,276.66,13587
2025-07-07 11:54:00,276.69,276.78,276.67,276.7357,14962
2025-07-07 11:55:00,276.8,276.93,276.76,276.79,26038
2025-07-07 11:56:00,276.785,276.785,276.675,276.675,24276
2025-07-07 11:57:00,276.675,277.12,276.625,277.11,49403
2025-07-07 11:58:00,277.075,277.16,277.075,277.12,27264
2025-07-07 11:59:00,277.15,277.18,276.92,277.05,43773
2025-07-07 12:00:00,277.06,277.2499,277.0101,277.205,16830
2025-07-07 12:01:00,277.25,277.31,277.1612,277.18,16235
2025-07-07 12:02:00,277.2,277.2,276.99,277.0,23930
2025-07-07 12:03:00,277.09,277.14,276.92,276.97,11142
2025-07-07 12:04:00,276.97,277.09,276.91,277.0848,17307
2025-07-07 12:05:00,277.075,277.15,277.0,277.125,19195
2025-07-07 12:06:00,277.09,277.18,277.04,277.1,23961
2025-07-07 12:07:00,277.13,277.2,277.02,277.07,15872
2025-07-07 12:08:00,277.07,277.07,276.81,276.85,25293
2025-07-07 12:09:00,276.885,276.885,276.6601,276.6601,18685
2025-07-07 12:10:00,276.75,276.8451,276.73,276.77,18660
2025-07-07 12:11:00,276.82,276.86,276.6408,276.73,17653
2025-07-07 12:12:00,276.73,276.8,276.7201,276.765,13821
2025-07-07 12:13:00,276.765,276.84,276.75,276.79,13750
2025-07-07 12:14:00,276.81,276.9192,276.7937,276.9192,12681
2025-07-07 12:15:00,276.9,276.98,276.89,276.98,17905
2025-07-07 12:16:00,276.99,277.005,276.9,277.0,23485
2025-07-07 12:17:00,277.0,277.0934,276.9706,277.03,15494
2025-07-07 12:18:00,277.0332,277.1,276.91,277.03,21900
2025-07-07 12:19:00,277.01,277.035,275.95,276.315,81436
2025-07-07 12:20:00,276.27,276.4634,275.46,275.5992,50166
2025-07-07 12:21:00,275.595,275.73,275.158,275.32,118428
2025-07-07 12:22:00,275.19,275.75,274.9001,275.64,57684
2025-07-07 12:23:00,275.575,276.4,275.575,276.08,55402
2025-07-07 12:24:00,276.09,276.23,275.905,275.98,16895
2025-07-07 12:25:00,275.89,275.96,275.51,275.63,34586
2025-07-07 12:26:00,275.49,276.18,275.49,276.14,23871
2025-07-07 12:27:00,276.19,276.44,276.11,276.26,39832
2025-07-07 12:28:00,276.3,276.3769,276.02,276.19,12359
2025-07-07 12:29:00,276.26,276.36,276.17,276.2517,14501
2025-07-07 12:30:00,276.28,276.51,276.1512,276.41,22817
2025-07-07 12:31:00,276.3548,276.55,276.28,276.465,23102
2025-07-07 12:32:00,276.46,276.49,276.2201,276.3418,16945
2025-07-07 12:33:00,276.3418,276.4427,276.14,276.405,19571
2025-07-07 12:34:00,276.3369,276.5383,276.305,276.42,14566
2025-07-07 12:35:00,276.41,276.5512,276.37,276.37,14343
2025-07-07 12:36:00,276.3507,276.6,276.285,276.58,15094
2025-07-07 12:37:00,276.58,276.67,276.54,276.59,10835
2025-07-07 12:38:00,276.585,276.66,276.305,276.34,14036
2025-07-07 12:39:00,276.23,276.36,276.2,276.325,9483
2025-07-07 12:40:00,276.36,276.43,276.205,276.2138,19316
2025-07-07 12:41:00,276.2,276.25,276.06,276.1185,12019
2025-07-07 12:42:00,276.07,276.2,276.04,276.16,12991
2025-07-07 12:43:00,276.12,276.16,275.78,275.81,19352
2025-07-07 12:44:00,275.83,275.95,275.7597,275.9,12692
2025-07-07 12:45:00,275.9,275.98,275.77,275.84,16294
2025-07-07 12:46:00,275.88,275.93,275.6753,275.73,18881
2025-07-07 12:47:00,275.779,275.79,275.62,275.739,20246
2025-07-07 12:48:00,275.75,275.75,275.49,275.5738,15525
2025-07-07 12:49:00,275.67,275.7192,275.56,275.62,15732
2025-07-07 12:50:00,275.59,275.61,275.2,275.36,18438
2025-07-07 12:51:00,275.36,275.6,275.36,275.51,18253
2025-07-07 12:52:00,275.4475,275.5791,275.31,275.55,16478
2025-07-07 12:53:00,275.45,275.45,275.36,275.395,7416
2025-07-07 12:54:00,275.43,275.44,275.18,275.18,18930
2025-07-07 12:55:00,275.19,275.2448,275.07,275.145,16206
2025-07-07 12:56:00,275.145,275.54,275.0806,275.44,26679
2025-07-07 12:57:00,275.43,275.68,275.41,275.65,17241
2025-07-07 12:58:00,275.6,275.87,275.6,275.86,16006
2025-07-07 12:59:00,275.86,275.88,275.58,275.66,35137
2025-07-07 13:00:00,275.66,275.84,275.66,275.79,18612
2025-07-07 13:01:00,275.73,275.8547,275.55,275.56,15263
2025-07-07 13:02:00,275.57,275.91,275.57,275.63,26521
2025-07-07 13:03:00,275.77,275.9066,275.63,275.63,14522
2025-07-07 13:04:00,275.63,275.77,275.53,275.61,14312
2025-07-07 13:05:00,275.65,275.74,275.6201,275.71,13913
2025-07-07 13:06:00,275.695,275.75,275.64,275.655,19182
2025-07-07 13:07:00,275.655,275.68,275.26,275.325,20050
2025-07-07 13:08:00,275.2601,275.45,275.13,275.415,26844
2025-07-07 13:09:00,275.38,275.42,275.27,275.33,23417
2025-07-07 13:10:00,275.355,275.7838,275.32,275.7808,52354
2025-07-07 13:11:00,275.745,275.76,275.55,275.56,8889
2025-07-07 13:12:00,275.56,275.66,275.56,275.57,13009
2025-07-07 13:13:00,275.6,275.6288,275.42,275.445,13759
2025-07-07 13:14:00,275.44,275.4799,275.36,275.46,24547
2025-07-07 13:15:00,275.43,275.5,275.29,275.36,28325
2025-07-07 13:16:00,275.3,275.41,275.25,275.265,19766
2025-07-07 13:17:00,275.24,275.31,275.21,275.265,8206
2025-07-07 13:18:00,275.29,275.38,275.18,275.37,14042
2025-07-07 13:19:00,275.355,275.44,275.26,275.44,10985
2025-07-07 13:20:00,275.41,275.75,275.41,275.75,32222
2025-07-07 13:21:00,275.76,275.945,275.74,275.92,35943
2025-07-07 13:22:00,275.865,275.91,275.43,275.45,20686
2025-07-07 13:23:00,275.442,275.51,275.34,275.4815,11634
2025-07-07 13:24:00,275.495,275.55,275.44,275.4598,12491
2025-07-07 13:25:00,275.44,275.66,275.43,275.62,12663
2025-07-07 13:26:00,275.57,275.606,275.39,275.43,8870
2025-07-07 13:27:00,275.4172,275.56,275.38,275.38,7465
2025-07-07 13:28:00,275.38,275.48,275.35,275.45,7196
2025-07-07 13:29:00,275.415,275.47,275.37,275.37,8494
2025-07-07 13:30:00,275.41,276.3,275.41,275.93,68502
2025-07-07 13:31:00,275.87,275.9284,275.61,275.655,10529
2025-07-07 13:32:00,275.655,275.8499,275.645,275.68,28174
2025-07-07 13:33:00,275.58,275.8,275.5,275.8,29964
2025-07-07 13:34:00,275.7,276.03,275.7,275.715,13838
