,open,high,low,close,volume
2025-06-30 09:30:00,274.73,276.6799,272.13,272.49,1397558
2025-06-30 09:35:00,272.58,274.13,272.1917,274.065,416984
2025-06-30 09:40:00,274.065,274.8799,273.42,273.7997,489073
2025-06-30 09:45:00,273.795,274.9,273.7,274.7585,345615
2025-06-30 09:50:00,274.765,275.13,273.91,274.035,319905
2025-06-30 09:55:00,274.06,274.61,273.52,274.3,400501
2025-06-30 10:00:00,274.3,274.6,273.75,273.98,212621
2025-06-30 10:05:00,273.895,273.9783,273.02,273.38,190581
2025-06-30 10:10:00,273.35,273.599,272.91,273.26,309527
2025-06-30 10:15:00,273.27,273.63,272.995,273.3668,218578
2025-06-30 10:20:00,273.31,273.5,272.56,272.98,287451
2025-06-30 10:25:00,272.965,273.66,272.88,273.52,159335
2025-06-30 10:30:00,273.58,273.8,273.51,273.66,165990
2025-06-30 10:35:00,273.66,273.81,273.4,273.76,194556
2025-06-30 10:40:00,273.74,274.9399,273.54,274.89,211947
2025-06-30 10:45:00,274.88,275.08,274.4201,274.87,193927
2025-06-30 10:50:00,274.845,275.08,274.68,274.96,135218
2025-06-30 10:55:00,274.955,275.05,274.24,274.37,163700
2025-06-30 11:00:00,274.35,274.82,274.03,274.82,181473
2025-06-30 11:05:00,274.795,275.43,274.53,275.4,140162
2025-06-30 11:10:00,275.43,275.48,274.99,275.37,171586
2025-06-30 11:15:00,275.32,275.5,275.02,275.28,146327
2025-06-30 11:20:00,275.272,275.55,275.12,275.38,127042
2025-06-30 11:25:00,275.4187,275.8,275.07,275.22,200083
2025-06-30 11:30:00,275.18,275.97,275.0,275.94,295975
2025-06-30 11:35:00,275.99,276.575,275.89,276.25,289423
2025-06-30 11:40:00,276.25,276.85,276.11,276.395,198271
2025-06-30 11:45:00,276.36,276.7088,274.15,276.54,193984
2025-06-30 11:50:00,276.51,276.65,276.18,276.18,182762
2025-06-30 11:55:00,276.2,276.55,276.02,276.445,142780
2025-06-30 12:00:00,276.445,277.63,276.42,277.58,418092
2025-06-30 12:05:00,277.5736,277.705,277.3,277.345,176109
2025-06-30 12:10:00,277.355,277.45,276.9,276.97,121724
