,MACD,Signal,Histogram
0,0.0,0.0,0.0
1,-0.08136752136755376,-0.016273504273510753,-0.06509401709404301
2,-0.35837777290771555,-0.08469435800035172,-0.2736834149073638
3,-0.5477917560471042,-0.1773138376097022,-0.37047791843740197
4,-0.7306341444777331,-0.2879778989833084,-0.4426562454944247
5,-0.8400333474421018,-0.3983889886750671,-0.4416443587670347
6,-0.9295337674575421,-0.5046179444315622,-0.42491582302597997
7,-1.006811489492975,-0.6050566534438447,-0.4017548360491302
8,-0.9965166963356182,-0.6833486620221995,-0.3131680343134188
9,-0.9052359701145178,-0.7277261236406631,-0.1775098464738547
10,-0.8301842789713305,-0.7482177547067966,-0.08196652426453388
11,-0.6958790021044479,-0.737750004186327,0.041871002081879105
12,-0.613667414791621,-0.7129334863073858,0.09926607151576483
13,-0.5793572832525911,-0.686218245696427,0.10686096244383592
14,-0.5582623678502046,-0.6606270701271826,0.10236470227697803
15,-0.5090243302232693,-0.6303065221463999,0.12128219192313061
16,-0.4343332827352242,-0.5911118742641648,0.15677859152894058
17,-0.3838279517091223,-0.5496550897531564,0.16582713804403404
18,-0.3061804364982663,-0.5009601591021784,0.19477972260391208
19,-0.24277363185728973,-0.4493228536532007,0.20654922179591095
20,-0.23328654979547991,-0.40611559288165655,0.17282904308617664
21,-0.23627773564680865,-0.372148021434687,0.13587028578787835
22,-0.21726196689047583,-0.34117081052584475,0.12390884363536891
23,-0.20946030228776635,-0.3148287088782291,0.10536840659046276
24,-0.21173010577814466,-0.2942089882582123,0.08247888248006763
25,-0.20421920987138265,-0.2762110325808464,0.07199182270946375
26,-0.22322555399148314,-0.26561393686297374,0.042388382871490604
27,-0.23477496258709607,-0.25944614200779825,0.024671179420702183
28,-0.20684615208409696,-0.24892614402305802,0.04207999193896106
29,-0.17622561790557256,-0.23438603879956094,0.058160420893988374
30,-0.16219271371551258,-0.21994737378275128,0.0577546600672387
31,-0.14057499432198028,-0.2040728978905971,0.06349790356861681
32,-0.12601666722650862,-0.18846165175777943,0.062444984531270814
33,-0.1319288990778773,-0.17715510122179903,0.04522620214392173
34,-0.13465866592349585,-0.16865581416213843,0.03399714823864258
35,-0.17913744432479461,-0.17075214019466967,-0.008385304130124949
36,-0.2362745220543161,-0.18385661656659896,-0.05241790548771713
37,-0.2592021525027235,-0.1989257237538239,-0.0602764287488996
38,-0.2658354566717094,-0.212307670337401,-0.05352778633430838
39,-0.27518251313830433,-0.2248826388975817,-0.05029987424072263
40,-0.2885435116447752,-0.2376148134470204,-0.05092869819775481
41,-0.2957232852706966,-0.24923650781175566,-0.04648677745894092
42,-0.27133452346458853,-0.25365611094232227,-0.017678412522266262
43,-0.2695959263405143,-0.2568440740219607,-0.012751852318553636
44,-0.2717426559289038,-0.25982379040334935,-0.011918865525554434
45,-0.2527779266214907,-0.25841461764697765,0.005636691025486973
46,-0.24341492871258197,-0.2554146798600985,0.011999751147516557
47,-0.24606882005218722,-0.25354550789851626,0.007476687846329044
48,-0.2405575517848888,-0.2509479166757908,0.010390364890902004
49,-0.22617513303657688,-0.24599335994794802,0.01981822691137114
50,-0.23600571512224633,-0.2439958309828077,0.007990115860561364
51,-0.2601635134500384,-0.24722936747625385,-0.012934145973784561
52,-0.2318522327843766,-0.24415394053787842,0.012301707753501812
53,-0.221786674054556,-0.23968048724121394,0.017893813186657948
54,-0.22892292662737646,-0.23752897511844645,0.008606048491069995
55,-0.23056502848214677,-0.2361361857911865,0.0055711573090397315
56,-0.21740183160500237,-0.23238931495394968,0.014987483348947311
57,-0.18746027471712523,-0.2234035069065848,0.03594323218945958
58,-0.14910195778543311,-0.2085431970823545,0.05944123929692138
59,-0.11734997776449063,-0.19030455321878176,0.07295457545429113
60,-0.07757449509546177,-0.1677585415941178,0.09018404649865602
61,-0.05031365260441589,-0.14426956379617742,0.09395591119176153
62,-0.03356725290228724,-0.12212910161739939,0.08856184871511215
63,-0.0013178827321667086,-0.09796685784035286,0.09664897510818615
64,0.012795645266976408,-0.07581435721888702,0.08861000248586343
65,0.022909712556725026,-0.056069543263764614,0.07897925582048965
66,0.03934768878025352,-0.03698609685496099,0.07633378563521451
67,0.03901450560744024,-0.021785976362480742,0.06080048196992098
68,0.04469062129135182,-0.00849065683171423,0.05318127812306605
69,0.05501019202614543,0.004209512939857702,0.05080067908628773
70,0.06087298742204439,0.01554220783629504,0.045330779585749346
71,0.1110404426476066,0.03464185479855735,0.07639858784904924
72,0.17221391391950647,0.062156266622747175,0.11005764729675929
73,0.22775194509927132,0.09527540231805201,0.13247654278121931
74,0.281432716592235,0.13250686517288862,0.1489258514193464
75,0.30732810489479334,0.16747111311726956,0.13985699177752378
76,0.3243056529393016,0.19883802108167598,0.1254676318576256
77,0.333113638980592,0.22569314466145918,0.10742049431913281
78,0.3569590566598322,0.2519463270611338,0.1050127295986984
79,0.3627985257058981,0.2741167667900867,0.08868175891581143
80,0.3576551065744411,0.29082443474695757,0.06683067182748353
81,0.3511449621656766,0.3028885402307014,0.0482564219349752
82,0.3599117155529825,0.31429317529515766,0.04561854025782486
83,0.35438240022335776,0.3223110202807977,0.03207137994256004
84,0.3476072112873112,0.32737025848210044,0.02023695280521076
85,0.3399331206817351,0.3298828309220274,0.010050289759707676
86,0.3045197092878311,0.3248102065951882,-0.020290497307357103
87,0.26253461820380153,0.3123550889169109,-0.049820470713109355
88,0.21827240019553074,0.2935385511726349,-0.07526615097710415
89,0.17711798551442826,0.2702544380409936,-0.09313645252656533
90,0.15575520494650164,0.2473545914220952,-0.09159938647559357
91,0.12434385031406237,0.22275244320048865,-0.09840859288642628
92,0.10150767388904569,0.19850348933820006,-0.09699581544915437
93,0.0934359382411003,0.17748997911878012,-0.08405404087767981
94,0.10777704634324436,0.16354739256367298,-0.05577034622042862
95,0.10422347523984854,0.1516826090989081,-0.04745913385905956
96,0.10862767480006141,0.14307162223913877,-0.03444394743907736
97,0.12320500864575479,0.139098299520462,-0.0158932908747072
98,0.1667262245231882,0.14462388452100722,0.022102340002180976
99,0.20450807485991618,0.15660072258878902,0.04790735227112716
100,0.21901513053842336,0.16908360417871587,0.04993152635970749
101,0.21232960287306923,0.17773280391758656,0.03459679895548268
102,0.21304801164950504,0.18479584546397027,0.028252166185534777
103,0.20320576198258777,0.18847782876769378,0.01472793321489399
104,0.2187059280614676,0.19452344862644855,0.024182479435019055
105,0.23872792794588804,0.20336434449033644,0.0353635834555516
106,0.24531236742291185,0.21175394907685152,0.033558418346060326
107,0.23382710071774682,0.2161685794050306,0.017658521312716224
108,0.2274767965957949,0.21843022284318347,0.00904657375261142
109,0.21727668029978986,0.21819951433450477,-0.0009228340347149089
110,0.21877486063425522,0.21831458359445488,0.00046027703980033863
111,0.21027600066111063,0.21670686700778605,-0.006430866346675418
112,0.19005295081706208,0.2113760837696413,-0.021323132952579205
113,0.1744359977960812,0.20398806657492927,-0.029552068778848056
114,0.17217843063951932,0.1976261393878473,-0.02544770874832797
115,0.18998599562348772,0.19609811063497537,-0.0061121150114876455
116,0.20895219615937322,0.19866892773985495,0.010283268419518266
117,0.1927125846572153,0.19747765912332704,-0.004765074466111741
118,0.16742271713087575,0.1914666707248368,-0.024043953593961054
119,0.1433076047712234,0.18183485753411413,-0.038527252762890735
120,0.10762416796779917,0.16699271962085113,-0.059368551653051965
121,0.10556308023893735,0.15470679174446839,-0.04914371150553104
122,0.11630652341170844,0.1470267380779164,-0.030720214666207973
123,0.1257914828956359,0.14277968704146032,-0.016988204145824415
124,0.1613048673015669,0.14648472309348165,0.01482014420808525
125,0.19845860303496465,0.15687949908177826,0.0415791039531864
126,0.2420581554980572,0.17391523036503406,0.06814292513302314
127,0.29021098827689684,0.19717438194740664,0.0930366063294902
128,0.30309185739673694,0.21835787703727272,0.08473398035946422
129,0.3113251097566945,0.2369513235811571,0.07437378617553739
130,0.31143577630933805,0.2518482141267933,0.05958756218254474
131,0.3187425859866835,0.26522708849877136,0.05351549748791212
132,0.3599232193693638,0.28416631467288983,0.07575690469647395
133,0.3660844196621156,0.30054993567073496,0.06553448399138062
134,0.3532422327728568,0.3110883950911594,0.04215383768169745
135,0.34075057942345666,0.3170208319576189,0.02372974746583778
136,0.33106907803090735,0.31983048117227664,0.011238596858630712
137,0.33048021992527765,0.32196042892287685,0.0085197910024008
138,0.32066866192315047,0.3217020755229316,-0.0010334135997811522
139,0.31012492090246724,0.31938664459883875,-0.009261723696371515
140,0.29832996801269474,0.31517530928160997,-0.016845341268915237
141,0.2860879967399228,0.3093578467732726,-0.023269850033349804
142,0.2756615178596462,0.30261858099054734,-0.026957063130901127
143,0.24397739317726064,0.29089034342789,-0.04691295025062936
144,0.20520518844682556,0.2737533124316771,-0.06854812398485155
145,0.16914713416014138,0.25283207677736996,-0.08368494261722859
146,0.13872162571146873,0.23000998656418972,-0.09128836085272099
147,0.1216791717906176,0.20834382360947531,-0.08666465181885771
148,0.1252877429718069,0.19173260748194165,-0.06644486451013476
149,0.1246928885641978,0.1783246636983929,-0.05363177513419509
150,0.13556936572558698,0.16977360410383172,-0.03420423837824474
151,0.19399886360730534,0.17461865600452645,0.019380207602778893
152,0.24275133216298173,0.18824519123621752,0.0545061409267642
153,0.27618701171900284,0.2058335553327746,0.07035345638622825
154,0.322369529756088,0.2291407502174373,0.09322877953865072
155,0.34024848799310803,0.25136229777257146,0.08888619022053657
156,0.35543629301645296,0.2721770968213478,0.08325919619510519
157,0.37046450159010647,0.2918345777750995,0.07862992381500694
158,0.3684442718219998,0.3071565165844796,0.06128775523752017
159,0.35588204882054697,0.3169016230316931,0.038980425788853856
160,0.34078763423173086,0.32167882527170066,0.0191088089600302
161,0.32568417397857274,0.32247989501307506,0.0032042789654976866
162,0.3007582814842067,0.3181355723073014,-0.017377290823094693
163,0.2716196673477498,0.3088323913153911,-0.037212723967641304
164,0.23193420422262534,0.29345275389683795,-0.06151854967421261
165,0.19580531768048104,0.2739232666535666,-0.07811794897308555
166,0.15968376477502488,0.25107536627785826,-0.09139160150283338
167,0.12278301802831493,0.22541689662794961,-0.10263387859963469
168,0.059766387180843594,0.19228679473852842,-0.13252040755768482
169,0.010263711876632442,0.15588217816614924,-0.1456184662895168
170,-0.0264835546651625,0.1194090315998869,-0.14589258626504942
171,-0.07642305346956846,0.08024261458599584,-0.1566656680555643
172,-0.12584661460152802,0.039024768748491076,-0.1648713833500191
173,-0.1786901839829511,-0.004518221797797362,-0.17417196218515374
174,-0.24597571345293545,-0.05280972012882498,-0.19316599332411047
175,-0.28831080675905696,-0.0999099374548714,-0.18840086930418556
176,-0.3064831926055831,-0.14122458848501374,-0.16525860412056936
177,-0.3089956522562147,-0.17477880123925393,-0.1342168510169608
178,-0.321801759933976,-0.20418339297819837,-0.1176183669557776
179,-0.32661222310110816,-0.22866915900278034,-0.09794306409832781
180,-0.30906928429357095,-0.24474918406093846,-0.06432010023263249
181,-0.2718516623298797,-0.2501696797147267,-0.021681982615152973
182,-0.23477629854261295,-0.24709100348030397,0.012314704937691018
183,-0.19592151154643034,-0.23685710509352925,0.040935593547098914
184,-0.16124472388219147,-0.22173462885126172,0.06048990496907025
185,-0.12984559139448493,-0.20335682135990635,0.07351122996542142
186,-0.11373691960045562,-0.1854328410080162,0.07169592140756059
187,-0.09623027452420274,-0.1675923277112535,0.07136205318705077
188,-0.0905913899256916,-0.15219214015414115,0.06160075022844955
189,-0.08035475509871048,-0.13782466314305503,0.05746990804434454
190,-0.05785762234137337,-0.12183125498271871,0.06397363264134534
191,-0.035583713516189164,-0.10458174668941281,0.06899803317322364
192,-0.023311178527592347,-0.08832763305704872,0.06501645452945637
