,MIDDLE,UPPER,LOWER
1220,213.54137999999998,213.80728492634728,213.27547507365267
1221,213.53987999999998,213.80377335637712,213.27598664362284
1222,213.54265500000002,213.81051590236103,213.27479409763902
1223,213.54665,213.8142154331442,213.2790845668558
1224,213.53811000000002,213.78143267413978,213.29478732586026
1225,213.53061000000002,213.75912287551662,213.30209712448342
1226,213.533785,213.76975525027257,213.29781474972742
1227,213.539285,213.78378302725068,213.29478697274934
1228,213.551035,213.78250690590687,213.31956309409316
1229,213.57078499999997,213.79368809686605,213.3478819031339
1230,213.58128500000004,213.8457299222584,213.31684007774166
1231,213.611535,213.95221287078846,213.27085712921155
1232,213.64553499999997,214.05016195107902,213.24090804892091
1233,213.672845,214.13022023678445,213.21546976321554
1234,213.719845,214.2240032686568,213.2156867313432
1235,213.748845,214.24951690839399,213.248173091606
1236,213.79034499999997,214.33302179812492,213.24766820187503
1237,213.83984500000003,214.40136135104075,213.2783286489593
1238,213.867815,214.42741321400496,213.30821678599506
1239,213.89631500000002,214.46080996110896,213.33182003889107
1240,213.925315,214.49394470381844,213.35668529618158
1241,213.954315,214.514329730127,213.394300269873
1242,213.97185,214.51466833925616,213.42903166074382
1243,214.002605,214.5210743117458,213.48413568825418
1244,214.02164499999998,214.50943755498187,213.53385244501808
1245,214.03764500000003,214.48213162031954,213.59315837968052
1246,214.03797,214.48140537873826,213.59453462126174
1247,214.03247000000002,214.49683472548492,213.56810527451512
1248,214.02471999999997,214.5233821663706,213.52605783362935
1249,214.01547,214.54279970647156,213.48814029352843
1250,213.99347000000003,214.5734151048079,213.41352489519215
1251,213.95697,214.6021984363829,213.31174156361712
1252,213.906725,214.64358131782413,213.16986868217586
1253,213.86547499999998,214.64105449231974,213.0898955076802
1254,213.818975,214.60139706369026,213.03655293630973
1255,213.79297499999998,214.58319007496175,213.00275992503822
1256,213.766975,214.51885171964162,213.0150982803584
1257,213.74147499999998,214.4414709183807,213.04147908161926
1258,213.72627000000003,214.40410414239167,213.04843585760838
1259,213.71477,214.36679034869945,213.06274965130052
1260,213.70677,214.33622531036747,213.07731468963254
1261,213.69677000000001,214.29969697328804,213.093843026712
1262,213.69877000000002,214.30631949407424,213.0912205059258
1263,213.69652000000002,214.29661927105298,213.09642072894707
1264,213.69852500000002,214.303284125135,213.09376587486503
1265,213.70702500000002,214.3276852761426,213.08636472385743
1266,213.72901499999998,214.3790943061435,213.07893569385647
1267,213.75576500000003,214.42211917251134,213.0894108274887
1268,213.786015,214.44788325614033,213.12414674385965
1269,213.81051499999998,214.47187418186223,213.14915581813773
1270,213.832515,214.4751899436713,213.1898400563287
1271,213.86426500000002,214.46814148533335,213.2603885146667
1272,213.90526,214.40090583871256,213.40961416128744
1273,213.93901,214.34667357073772,213.53134642926227
1274,213.97550999999999,214.2783738526174,213.67264614738258
1275,214.00551000000002,214.20817069013845,213.80284930986159
1276,214.02396,214.21056146544507,213.8373585345549
1277,214.04245999999998,214.2298071912361,213.85511280876386
1278,214.07294500000003,214.30188562172202,213.84400437827804
1279,214.08843500000003,214.32692238477216,213.8499476152279
1280,214.10098499999998,214.3588052904526,213.84316470954735
1281,214.113985,214.3744487505046,213.85352124949543
1282,214.11998499999999,214.37977037104906,213.8601996289509
1283,214.116485,214.37645381809082,213.8565161819092
1284,214.11898000000002,214.3772182709632,213.86074172903685
1285,214.11848,214.37723730218133,213.85972269781868
1286,214.11149,214.37532553002936,213.84765446997065
1287,214.10224,214.37965615624907,213.82482384375092
1288,214.09574000000003,214.38418267433866,213.8072973256614
1289,214.08774,214.3911774600624,213.78430253993758
1290,214.08674000000002,214.39276459061958,213.78071540938046
1291,214.08399,214.3948149254394,213.7731650745606
1292,214.07799,214.40396876514745,213.75201123485255
1293,214.06649,214.42192172793355,213.71105827206642
1294,214.05893499999996,214.4195434230863,213.69832657691362
1295,214.058435,214.4188897611016,213.6979802388984
1296,214.053985,214.41139693845227,213.69657306154775
1297,214.04998500000002,214.40131278076564,213.6986572192344
1298,214.03148500000003,214.33415457675935,213.72881542324072
1299,214.02299,214.30642212974075,213.73955787025923
1300,214.01419,214.26950532528878,213.75887467471125
1301,214.00769,214.2436103691725,213.7717696308275
1302,214.02131500000002,214.31986584564032,213.7227641543597
1303,214.041315,214.40327687217186,213.67935312782814
1304,214.066815,214.50912510443464,213.62450489556534
1305,214.087315,214.56308325081642,213.61154674918356
1306,214.107815,214.6026908452067,213.61293915479328
1307,214.133815,214.64161466735806,213.62601533264194
1308,214.163315,214.68711300954226,213.63951699045776
1309,214.19581499999998,214.72621627516344,213.66541372483653
1310,214.223315,214.74389659485854,213.7027334051415
1311,214.24732,214.75507145842917,213.73956854157083
1312,214.28132,214.76174297850295,213.80089702149704
1313,214.31907,214.73848316943386,213.89965683056616
1314,214.34706999999997,214.7299922215373,213.96414777846266
1315,214.36756999999997,214.73382771248876,214.00131228751118
1316,214.38281999999998,214.72125087820982,214.04438912179015
1317,214.39686999999998,214.71561475576203,214.07812524423792
1318,214.41237,214.68958439234962,214.1351556076504
1319,214.423875,214.66296412995484,214.18478587004518
1320,214.438375,214.63512472469552,214.2416252753045
1321,214.453375,214.5818065564572,214.3249434435428
1322,214.44975,214.58345822105704,214.31604177894295
1323,214.44575,214.580430885837,214.31106911416302
1324,214.43625000000003,214.5467893188412,214.32571068115885
1325,214.42925,214.55065404033596,214.30784595966404
1326,214.43275,214.5558417242906,214.3096582757094
1327,214.43024999999997,214.5547447429006,214.30575525709935
1328,214.4275,214.54690309420045,214.30809690579957
1329,214.41725000000002,214.53478608162445,214.2997139183756
1330,214.40801000000002,214.5453954031911,214.27062459680894
1331,214.393505,214.58178952674086,214.20522047325915
1332,214.37350500000002,214.59220765769714,214.1548023423029
1333,214.35276,214.59625080077655,214.10926919922343
1334,214.337815,214.58280976484144,214.09282023515857
1335,214.31231499999998,214.5940288769816,214.03060112301836
1336,214.30506,214.587449424209,214.02267057579098
1337,214.30301500000002,214.582446100744,214.02358389925604
1338,214.30676499999998,214.59193522259073,214.02159477740923
1339,214.311015,214.60014926686142,214.02188073313857
1340,214.30401500000002,214.5882675434962,214.01976245650386
1341,214.298015,214.57697595380398,214.019054046196
1342,214.28851500000002,214.57008277824755,214.00694722175248
1343,214.273015,214.56275399881017,213.9832760011898
1344,214.25501500000001,214.55096914484793,213.9590608551521
1345,214.247015,214.54422017998613,213.94980982001388
1346,214.22276499999998,214.51907215404287,213.9264578459571
1347,214.210995,214.49788336240672,213.92410663759327
1348,214.194745,214.45939528734115,213.93009471265887
1349,214.183495,214.44392700114687,213.9230629988531
1350,214.167735,214.4473394519267,213.8881305480733
1351,214.165235,214.44751783140435,213.88295216859564
1352,214.15898500000003,214.45175744093126,213.8662125590688
1353,214.157595,214.45200387762,213.86318612237997
1354,214.149595,214.44895016287063,213.85023983712938
1355,214.14960000000002,214.4489432389335,213.85025676106653
1356,214.134355,214.44722933135617,213.82148066864383
1357,214.1096,214.418932136198,213.800267863802
1358,214.07885000000002,214.36950516186116,213.78819483813888
1359,214.05185,214.3094747821538,213.7942252178462
1360,214.0386,214.27183999828696,213.80536000171304
1361,214.02885,214.23020436675537,213.82749563324464
1362,214.01709999999997,214.20849667257988,213.82570332742006
1363,214.00834999999998,214.2017048740718,213.81499512592816
1364,213.9976,214.20243022998778,213.79276977001223
1365,213.9806,214.1851154786603,213.77608452133973
1366,213.9716,214.18889061781547,213.75430938218452
1367,213.95486999999997,214.16421381783175,213.7455261821682
1368,213.93636999999998,214.14594438664622,213.72679561335374
1369,213.91937,214.12821563012528,213.7105243698747
1370,213.90011999999996,214.16453873164272,213.6357012683572
1371,213.87167,214.1782149299283,213.5651250700717
1372,213.84591999999998,214.1958343870654,213.49600561293457
1373,213.815805,214.19012995011087,213.44148004988915
1374,213.79727499999998,214.1635598639225,213.43099013607747
1375,213.77102,214.15688132000457,213.3851586799954
1376,213.74501999999998,214.15642666315253,213.33361333684743
1377,213.72202000000001,214.1515121730334,213.29252782696662
1378,213.70908,214.14046452057502,213.27769547942498
1379,213.69483,214.12194497818714,213.26771502181285
1380,213.65933,214.09065179263573,213.2280082073643
1381,213.63157999999999,214.01039056835486,213.2527694316451
1382,213.60583499999998,213.9644049272073,213.24726507279266
1383,213.58258500000002,213.91618077345345,213.2489892265466
1384,213.561335,213.8782776862729,213.24439231372713
1385,213.547835,213.84045512929077,213.2552148707092
1386,213.53308499999997,213.797370517581,213.26879948241896
1387,213.517585,213.7447784790182,213.29039152098179
1388,213.50461,213.70107347876237,213.30814652123766
1389,213.49111,213.6464936798417,213.33572632015827
1390,213.48386,213.64021995436687,213.32750004563312
1391,213.47881,213.63930839337826,213.31831160662176
1392,213.47289999999998,213.64317167135638,213.30262832864358
1393,213.4689,213.6441340388803,213.29366596111967
1394,213.45392999999999,213.61083764418416,213.2970223558158
1395,213.45118000000002,213.60992580264082,213.29243419735923
1396,213.45158499999997,213.60987540953514,213.2932945904648
1397,213.447835,213.61221377012137,213.28345622987862
1398,213.437275,213.59529738170363,213.27925261829637
1399,213.42529,213.57037038992362,213.28020961007635
1400,213.42679000000004,213.5674030321256,213.28617696787447
1401,213.41429,213.5532236212707,213.2753563787293
1402,213.408785,213.55367818411722,213.26389181588277
1403,213.40228500000003,213.55100640349087,213.2535635965092
1404,213.39578500000002,213.5524004293115,213.23916957068855
1405,213.382285,213.52917469389362,213.23539530610637
1406,213.369285,213.51077851133942,213.22779148866056
1407,213.357285,213.48889348262395,213.22567651737603
1408,213.34525,213.46522344427086,213.22527655572912
1409,213.33275000000003,213.44071659309716,213.2247834069029
1410,213.32274999999998,213.4374300857479,213.20806991425206
1411,213.31275,213.43377172907913,213.19172827092086
1412,213.30616,213.43246691760805,213.17985308239196
1413,213.29966,213.42331948817062,213.17600051182936
1414,213.29316,213.41713115778285,213.16918884221715
1415,213.28316,213.40304242294215,213.16327757705787
1416,213.274005,213.37916786048436,213.16884213951562
1417,213.274505,213.38127206501832,213.1677379349817
1418,213.27500500000002,213.38353695437286,213.16647304562719
1419,213.27649000000002,213.39005578230024,213.1629242176998
1420,213.27449000000001,213.38470590086828,213.16427409913175
1421,213.27199000000002,213.38203768135966,213.16194231864037
1422,213.26649000000003,213.37742633814054,213.15555366185953
1423,213.26099,213.37166300133865,213.15031699866134
1424,213.26549,213.387833122165,213.143146877835
1425,213.26399,213.38631969929892,213.1416603007011
1426,213.26999,213.40281678694654,213.13716321305347
1427,213.27149,213.4049931147439,213.1379868852561
1428,213.2745,213.4095984045408,213.1394015954592
1429,213.282,213.4254316267112,213.13856837328882
1430,213.2905,213.4360985828587,213.1449014171413
1431,213.298,213.4393617977275,213.1566382022725
1432,213.56848999999997,215.95501490973862,211.18196509026131
1433,213.57349,215.95762318410274,211.18935681589724
1434,213.58148999999997,215.9618409532404,211.20113904675955
1435,213.58699000000001,215.9641356939082,211.20984430609184
1436,213.59349000000003,215.96723411948784,211.21974588051222
1437,213.59198999999998,215.96639318652316,211.2175868134768
1438,213.59149000000002,215.96609421689772,211.21688578310233
1439,213.58649,215.96338924671062,211.20959075328938
1440,213.58748999999997,215.96389852583158,211.21108147416837
1441,213.59049,215.96525555021483,211.21572444978514
1442,213.86148000000003,217.12431184307295,210.5986481569271
1443,213.86648,217.1254124784856,210.6075475215144
1444,213.86298000000002,217.1242618426538,210.60169815734625
1445,213.86548000000002,217.12485945245993,210.6061005475401
1446,214.262885,218.91404841360568,209.61172158639434
1447,214.260885,218.9138258023948,209.6079441976052
1448,214.25738500000003,218.9134100705896,209.60135992941045
1449,214.252385,218.91254496846062,209.59222503153939
1450,214.24888500000003,218.91190798210542,209.58586201789464
1451,214.243885,218.91117876846118,209.57659123153883
1452,213.974895,218.1745614636814,209.7752285363186
1453,213.970895,218.1732190594827,209.76857094051732
1454,213.96689500000002,218.17169873981723,209.7620912601828
1455,213.965395,218.1712067066071,209.7595832933929
1456,213.96139499999998,218.16978238284213,209.75300761715783
1457,213.960325,218.16939914490743,209.7512508550926
1458,213.95482499999997,218.16748801567593,209.742161984324
1459,213.95340000000002,218.1670433206483,209.73975667935173
1460,213.95190000000002,218.16651396521075,209.7372860347893
1461,213.9489,218.16552273588732,209.7322772641127
1462,213.679985,217.28068072415675,210.07928927584322
1463,213.676985,217.27907837572397,210.07489162427603
1464,213.67399500000002,217.27747001606915,210.0705199839309
1465,213.672955,217.27689647126124,210.06901352873876
1466,213.27005,213.31441947699076,213.22568052300923
1467,213.27005,213.31441947699076,213.22568052300923
1468,213.27055000000001,213.31418747742254,213.2269125225775
1469,213.27105,213.31583977754624,213.22626022245376
1470,213.26955000000004,213.3107097397058,213.22839026029428
1471,213.27055000000001,213.31066848194658,213.23043151805345
1472,213.27155000000002,213.31049149409196,213.23260850590808
1473,213.27305,213.31399949346135,213.23210050653867
1474,213.27105,213.30812485974718,213.23397514025282
1475,213.26954999999998,213.3075169934772,213.23158300652275
1476,213.26655,213.31011021801723,213.22298978198276
1477,213.26212,213.30569520255762,213.2185447974424
1478,213.26062000000002,213.30786291496918,213.21337708503086
1479,213.25904500000001,213.309555424813,213.20853457518703
1480,213.25563500000004,213.30655310828817,213.2047168917119
1481,213.25763500000002,213.31071746874892,213.20455253125112
1482,213.25606,213.31171579899853,213.20040420100145
1483,213.25756,213.3141375626352,213.20098243736481
1484,213.25555,213.31595534974616,213.19514465025384
1485,213.25342500000002,213.31331528094483,213.1935347190552
1486,213.250925,213.31206335443676,213.18978664556323
1487,213.250425,213.31141424378052,213.1894357562195
1488,213.24942500000003,213.31040906577115,213.1884409342289
1489,213.246425,213.3026510799581,213.19019892004187
1490,213.24492500000002,213.29893672839586,213.1909132716042
1491,213.242425,213.29617787962027,213.18867212037972
1492,213.23942500000004,213.29339481089957,213.1854551891005
1493,213.235925,213.28183112233123,213.1900188776688
1494,213.233925,213.27697703050558,213.19087296949442
1495,213.23373999999998,213.27653219756868,213.19094780243128
1496,213.23424,213.27658760372415,213.19189239627585
1497,213.23523999999998,213.2771136641781,213.19336633582185
1498,213.23474000000002,213.27760691233058,213.19187308766945
1499,213.23624,213.27903465736594,213.19344534263408
1500,213.23764999999997,213.28029943961016,213.1950005603898
1501,213.23364999999998,213.2701959474911,213.19710405250888
1502,213.23265499999997,213.2717597428019,213.19355025719804
1503,213.230655,213.26308633416815,213.19822366583188
1504,213.23265500000002,213.26465371484468,213.20065628515536
1505,213.23282,213.26494033892664,213.20069966107337
1506,213.23431999999997,213.26672029831113,213.2019197016888
1507,213.23132,213.26838282524136,213.19425717475866
1508,213.22932,213.26865781312162,213.18998218687838
1509,213.22280999999998,213.2887825905138,213.15683740948617
1510,213.21581,213.29747764201173,213.13414235798828
1511,213.21680999999998,213.29918043135905,213.13443956864091
1512,213.21431,213.3004973330794,213.12812266692063
1513,213.21031000000002,213.30075197653852,213.11986802346152
1514,213.20431,213.3046339152062,213.10398608479377
1515,213.20149500000002,213.3000010503843,213.10298894961574
1516,213.200495,213.29818532632277,213.1028046736772
1517,213.19899500000002,213.29503868449171,213.10295131550834
1518,213.193995,213.29773034069785,213.09025965930215
1519,213.19149499999997,213.2919040049653,213.09108599503466
1520,213.18899499999998,213.2856918668965,213.09229813310344
1521,213.190495,213.28946777597093,213.09152222402906
1522,213.19299,213.29543714973414,213.09054285026588
1523,213.18849,213.29014621923776,213.08683378076225
1524,213.18849,213.29014621923776,213.08683378076225
1525,213.18649,213.28541648820013,213.08756351179986
1526,213.18198999999998,213.27685704027627,213.0871229597237
1527,213.18049000000002,213.2757715637121,213.08520843628793
1528,213.17849,213.27372647888149,213.08325352111854
1529,213.1805,213.27122224797785,213.08977775202214
1530,213.18400000000003,213.26845490833165,213.0995450916684
1531,213.179,213.2613087893513,213.09669121064871
1532,213.17649999999998,213.26410557519063,213.08889442480933
1533,213.1755,213.2648190612312,213.0861809387688
1534,213.17999999999998,213.26435513876493,213.09564486123503
1535,213.177,213.2640813289811,213.0899186710189
1536,213.17249999999999,213.26167752823068,213.0833224717693
1537,213.1685,213.25777190849652,213.07922809150347
1538,213.17550500000002,213.2673972817002,213.08361271829983
1539,213.178085,213.27559853516985,213.08057146483017
1540,213.183585,213.29735626204635,213.06981373795364
1541,213.186585,213.3094227837648,213.0637472162352
1542,213.18908500000003,213.31917794274412,213.05899205725595
1543,213.19458500000002,213.3270007132678,213.06216928673223
1544,213.19308500000002,213.32352250293863,213.06264749706142
1545,213.19807999999998,213.33700735839162,213.05915264160834
1546,213.20007999999999,213.3378459738152,213.06231402618477
1547,213.20008,213.33784597381523,213.0623140261848
1548,213.20558,213.34537673350667,213.06578326649333
1549,213.21408000000002,213.36017849008246,213.0679815099176
1550,213.22107999999997,213.373578663891,213.06858133610893
1551,213.22958,213.38200119746247,213.07715880253753
1552,213.24058,213.38834784909218,213.0928121509078
1553,213.25007999999997,213.39223814160746,213.10792185839247
1554,213.25608000000003,213.39946263259736,213.1126973674027
1555,213.26558,213.3985919518333,213.1325680481667
1556,213.27658000000002,213.39442258172377,213.15873741827627
1557,213.28957999999997,213.3961643395424,213.18299566045755
1558,213.295575,213.40621995833112,213.1849300416689
1559,213.303995,213.4256336445859,213.18235635541407
1560,213.37449500000002,214.01946091657288,212.72952908342717
1561,213.493745,214.70981135114306,212.27767864885692
1562,213.588245,215.01620058012256,212.16028941987744
1563,213.653745,215.1373972864957,212.17009271350426
1564,213.71300000000002,215.21821836288316,212.20778163711688
1565,213.737505,215.23031291652669,212.2446970834733
1566,213.757005,215.23031131461937,212.2836986853806
1567,213.79100499999998,215.2374418423137,212.34456815768627
1568,213.79450500000002,215.23596384504566,212.35304615495437
1569,213.79400500000003,215.23616363127115,212.3518463687289
1570,213.800005,215.2348401094931,212.3651698905069
1571,213.813505,215.2339366104111,212.3930733895889
1572,213.803505,215.24098271126422,212.36602728873578
1573,213.79823500000003,215.24392564648315,212.35254435351692
1574,213.795235,215.2453464342162,212.34512356578378
1575,213.77998499999998,215.25729957401325,212.30267042598672
1576,213.74949,215.28891914763628,212.21006085236374
1577,213.71248999999997,215.32226377801405,212.1027162219859
1578,213.68526000000003,215.3372963821541,212.03322361784595
1579,213.64775999999998,215.35816653756652,211.93735346243344
1580,213.547265,215.228342520697,211.86618747930302
1581,213.40351500000003,214.778783030934,212.02824696906606
1582,213.29151499999998,214.39148987486323,212.19154012513673
1583,213.200515,214.14534381159788,212.2556861884021
1584,213.12326,213.88909504996315,212.35742495003683
1585,213.09225499999997,213.79177327775264,212.3927367222473
1586,213.061755,213.72198522289654,212.40152477710348
1587,213.01732,213.56745670871777,212.46718329128225
1588,213.01232,213.55182335676713,212.47281664323285
1589,212.99382,213.51542182269313,212.47221817730687
1590,212.97132000000002,213.44884391878924,212.4937960812108
1591,212.93307,213.31909469019095,212.54704530980902
1592,212.90357,213.31553298807347,212.49160701192653
1593,212.88533999999999,213.270764596442,212.49991540355796
1594,212.87084,213.216707260156,212.52497273984397
1595,212.85609,213.20123195945175,212.51094804054824
1596,212.85558499999996,213.20153176357326,212.50963823642667
1597,212.857085,213.19952083350597,212.51464916649405
1598,212.857815,213.20002860683132,212.51560139316865
1599,212.859765,213.19789253910398,212.52163746089605
1600,212.86951,213.20063754668575,212.53838245331423
1601,212.85050999999999,213.2352788295252,212.46574117047476
1602,212.81601500000002,213.27898279593092,212.35304720406913
1603,212.788015,213.32896307715203,212.24706692284798
1604,212.759015,213.34410074366306,212.17392925633695
1605,212.69777,213.35388620309539,212.0416537969046
1606,212.65627,213.34157030940437,211.97096969059564
1607,212.631205,213.3076839597742,211.95472604022578
1608,212.57765,213.21992306372434,211.93537693627567
1609,212.53415,213.19077787183477,211.87752212816525
1610,212.48515000000003,213.14480298211055,211.82549701788952
1611,212.440465,213.1265853800064,211.7543446199936
1612,212.41472,213.1233852170526,211.70605478294738
1613,212.38772,213.06710020544062,211.70833979455938
1614,212.35147,212.9751155980489,211.72782440195112
1615,212.34491000000003,212.95484290361577,211.73497709638428
1616,212.33715999999998,212.93074536792815,211.7435746320718
1617,212.32516,212.89893583149518,211.75138416850484
1618,212.30316,212.82523070459615,211.78108929540383
1619,212.28596000000002,212.77324051530675,211.79867948469328
1620,212.24721,212.64162700556898,211.852792994431
1621,212.23296,212.62009689346542,211.84582310653457
1622,212.234705,212.6226707091032,211.84673929089678
1623,212.236205,212.6236746074573,211.84873539254272
1624,212.220705,212.62522483474632,211.8161851652537
1625,212.221205,212.62431222338515,211.81809777661485
1626,212.222705,212.62491887589977,211.82049112410022
1627,212.21096500000004,212.59869055821449,211.8232394417856
1628,212.21502,212.60258953110383,211.8274504688962
1629,212.22352,212.60510847269362,211.8419315273064
1630,212.223695,212.6048741592414,211.84251584075858
1631,212.23263000000003,212.5917002619529,211.87355973804716
1632,212.24237499999998,212.58805995463493,211.89669004536503
1633,212.224625,212.5914968168057,211.85775318319432
1634,212.21094000000002,212.5946445869828,211.82723541301723
1635,212.17775,212.5379519111674,211.8175480888326
1636,212.15223999999998,212.4662730749733,211.83820692502667
1637,212.13074,212.41969859031036,211.84178140968964
1638,212.11873999999997,212.37913899257725,211.8583410074227
1639,212.11449000000002,212.3603336892536,211.86864631074644
1640,212.11349,212.3592307353686,211.8677492646314
1641,212.10857500000003,212.35559100090632,211.86155899909375
1642,212.094575,212.32849459812724,211.86065540187275
1643,212.07357500000003,212.33399381140867,211.8131561885914
1644,212.066325,212.34622941877777,211.78642058122225
1645,212.07307500000002,212.34814505704526,211.79800494295478
1646,212.058075,212.3411955052508,211.7749544947492
1647,212.04281500000002,212.32316342432208,211.76246657567796
1648,212.03831,212.3073060899127,211.7693139100873
1649,212.03181,212.28617002575905,211.77744997424097
1650,212.036635,212.29318423210484,211.78008576789514
1651,212.043635,212.31469349644226,211.77257650355773
1652,212.04113999999998,212.30621581749352,211.77606418250645
1653,212.044465,212.30664379208636,211.78228620791364
1654,212.04340000000002,212.3069993769837,211.77980062301634
1655,212.05065,212.30845031025424,211.79284968974574
1656,212.05691000000002,212.32113486350357,211.79268513649646
1657,212.06041,212.32387189091997,211.79694810908
1658,212.06741000000002,212.34883980721338,211.78598019278667
1659,212.05965999999998,212.32448719205425,211.7948328079457
1660,212.067155,212.3460899251948,211.78822007480522
1661,212.07782000000003,212.36948246960756,211.7861575303925
1662,212.08806999999996,212.38480159299738,211.79133840700254
1663,212.11812,212.41374301450273,211.82249698549728
1664,212.14087,212.41039243997656,211.87134756002345
1665,212.163835,212.4878657410177,211.8398042589823
1666,212.195835,212.52814488243868,211.8635251175613
1667,212.22433500000002,212.55115216290042,211.89751783709963
1668,212.24084000000002,212.5867400913983,211.89493990860174
1669,212.25984,212.617040886378,211.902639113622
1670,212.26996,212.62069651464148,211.91922348535851
1671,212.26396,212.62090519344562,211.90701480655437
1672,212.252455,212.63598156377884,211.86892843622115
1673,212.25588,212.63187181733508,211.8798881826649
1674,212.25788000000003,212.62739073535832,211.88836926464174
1675,212.25338000000002,212.63453331128426,211.87222668871578
1676,212.24713000000003,212.63734141957426,211.8569185804258
1677,212.24613,212.63824269106271,211.85401730893727
1678,212.23163,212.6365924080902,211.8266675919098
1679,212.22737999999998,212.63878707765565,211.81597292234432
1680,212.21613499999998,212.63600678126556,211.7962632187344
1681,212.20713500000002,212.63074780367813,211.7835221963219
1682,212.19713499999997,212.62883447766822,211.76543552233173
1683,212.171335,212.6132889402867,211.7293810597133
1684,212.14883500000002,212.61276832219227,211.68490167780777
1685,212.11812,212.55070028079797,211.68553971920204
1686,212.09211999999997,212.48354704417847,211.70069295582147
1687,212.06687000000002,212.41578917985743,211.71795082014262
1688,212.04187000000002,212.32938451106423,211.7543554889358
1689,212.015355,212.21245360174407,211.81825639825593
1690,211.99823999999998,212.1377739218107,211.85870607818927
1691,211.992205,212.11946631371117,211.86494368628885
1692,211.990705,212.12122271353513,211.86018728646485
1693,211.978705,212.1147963387908,211.84261366120919
1694,211.968955,212.1276952707146,211.81021472928538
1695,211.96145500000003,212.1317514902728,211.79115850972727
1696,211.943705,212.14426266953632,211.74314733046367
1697,211.922205,212.1591604030202,211.6852495969798
1698,211.906955,212.15890367871208,211.65500632128794
1699,211.887455,212.15587770252563,211.61903229747435
1700,211.87595499999998,212.13737837081862,211.61453162918133
1701,211.867955,212.1123235522659,211.62358644773408
1702,211.85221499999997,212.09590052009716,211.60852947990278
1703,211.840465,212.09966307721396,211.58126692278603
1704,211.83371500000004,212.10096674623014,211.56646325376994
1705,211.82871500000002,212.0916957298722,211.56573427012782
1706,211.82321499999998,212.07549592334564,211.5709340766543
1707,211.826465,212.08846648868584,211.5644635113142
1708,211.82246500000002,212.07626853170356,211.56866146829648
1709,211.81198,212.05915184810314,211.56480815189687
1710,211.806475,212.0435155327765,211.56943446722352
1711,211.80650999999997,212.0436705886536,211.56934941134634
1712,211.80901,212.05175241832163,211.56626758167837
1713,211.81219500000003,212.05884214593928,211.56554785406078
1714,211.817195,212.0664154136903,211.5679745863097
1715,211.82126,212.0739872996104,211.5685327003896
1716,211.83201,212.08128668746932,211.58273331253068
1717,211.85026000000002,212.0905475767641,211.60997242323594
1718,211.86326,212.09853849918483,211.62798150081517
1719,211.88126000000003,212.10250702452868,211.66001297547137
1720,211.88901,212.10986804817054,211.6681519518295
1721,211.89038999999997,212.1124052379066,211.66837476209335
1722,211.90613,212.11723217124594,211.69502782875404
1723,211.92487999999997,212.1044560222226,211.74530397777735
1724,211.939815,212.08534932971517,211.79428067028485
1725,211.94729,212.0853206585674,211.8092593414326
1726,211.95129000000003,212.0869465305597,211.81563346944037
1727,211.94914000000003,212.0801605189608,211.81811948103925
1728,211.962635,212.12782466792353,211.79744533207648
1729,211.964135,212.1215570778646,211.8067129221354
1730,211.943635,212.22000196632015,211.66726803367985
1731,211.896635,212.377041105695,211.416228894305
1732,211.84664000000004,212.4823071270322,211.2109728729679
1733,211.79145499999998,212.57665535248813,211.00625464751184
1734,211.73820500000002,212.63092714918923,210.8454828508108
1735,211.66714000000002,212.7147010900768,210.61957890992323
1736,211.61114000000003,212.72081503330864,210.50146496669143
1737,211.55139,212.70197310872143,210.40080689127856
1738,211.48788,212.68174588966116,210.29401411033882
1739,211.42937999999998,212.6301643113968,210.22859568860315
1740,211.37838000000002,212.5708881283502,210.18587187164985
1741,211.32675,212.50481761934978,210.14868238065023
1742,211.268685,212.41698352210392,210.1203864778961
1743,211.212435,212.3140066146407,210.1108633853593
1744,211.15974999999997,212.20325288122731,210.11624711877263
1745,211.11153,212.08107171939957,210.1419882806004
1746,211.06903499999999,211.95066496717723,210.18740503282274
1747,211.02302,211.78923163104687,210.25680836895313
1748,210.946525,211.50327764041091,210.3897723595891
1749,210.89052500000003,211.3001641576094,210.48088584239065
1750,210.849525,211.17985534099816,210.51919465900184
1751,210.82352500000002,211.16574596197586,210.48130403802418
1752,210.80077,211.16459378090585,210.43694621909415
1753,210.77426999999997,211.20611255948702,210.34242744051292
1754,210.74976999999998,211.2220093643451,210.27753063565487
1755,210.74050499999998,211.24064974312864,210.24036025687133
1756,210.711495,211.26300051257004,210.15998948742998
1757,210.683,211.27281188435092,210.09318811564907
1758,210.65626000000003,211.2906283120576,210.02189168794246
1759,210.62201,211.2877980076514,209.9562219923486
1760,210.58141500000002,211.2643529728913,209.89847702710875
1761,210.54894,211.22683940689572,209.87104059310425
1762,210.52699,211.19094415153714,209.86303584846289
1763,210.49674,211.14405810253524,209.84942189746474
1764,210.46049,211.08405617812514,209.83692382187485
1765,210.426235,210.9930509425354,209.85941905746458
1766,210.39223,210.85601205450502,209.928447945495
1767,210.363395,210.70311053715764,210.02367946284235
1768,210.367395,210.72283938291267,210.0119506170873
1769,210.36614500000002,210.71740794525982,210.0148820547402
1770,210.366795,210.72015560286903,210.01343439713096
1771,210.36228999999997,210.70857957091303,210.01600042908692
1772,210.36203999999998,210.70790272539531,210.01617727460464
